week,state,tv_spend,search_spend
2022-05-15,Hawaii,3291.78,2376.55
2022-05-22,Hawaii,3291.78,1883.94
2022-05-29,Hawaii,3291.78,1458.08
2022-06-05,Hawaii,3291.78,1012.94
2022-06-12,Hawaii,3291.78,1084.88
2022-06-19,Hawaii,3291.78,1208.81
2022-06-26,Hawaii,3291.78,1153.99
2022-07-03,Hawaii,3291.78,1628.09
2022-07-10,Hawaii,3291.78,1909.23
2022-07-17,Hawaii,3648.05,2068.54
2022-07-24,Hawaii,3763.47,1060.41
2022-07-31,Hawaii,4662.49,822.95
2022-08-07,Hawaii,4342.0,1593.86
2022-08-14,Hawaii,3291.78,2064.93
2022-08-21,Hawaii,3291.78,1876.56
2022-08-28,Hawaii,3291.78,840.78
2022-09-04,Hawaii,3574.86,822.95
2022-09-11,Hawaii,3772.22,1373.32
2022-09-18,Hawaii,4284.38,822.95
2022-09-25,Hawaii,3706.29,822.95
2022-10-02,Hawaii,3706.37,822.95
2022-10-09,Hawaii,3581.48,1646.84
2022-10-16,Hawaii,3291.78,822.95
2022-10-23,Hawaii,3717.65,822.95
2022-10-30,Hawaii,4009.58,822.95
2022-11-06,Hawaii,3291.78,822.95
2022-11-13,Hawaii,3291.78,1910.4
2022-11-20,Hawaii,3421.16,2301.07
2022-11-27,Hawaii,4087.94,2121.15
2022-12-04,Hawaii,4782.53,2304.62
2022-12-11,Hawaii,4736.08,2384.42
2022-12-18,Hawaii,5430.03,2785.9
2022-12-25,Hawaii,6092.52,1425.07
2023-01-01,Hawaii,5161.42,1451.97
2023-01-08,Hawaii,5212.54,1272.78
2023-01-15,Hawaii,4718.52,1949.15
2023-01-22,Hawaii,4422.56,1224.9
2023-01-29,Hawaii,4122.77,1078.98
2023-02-05,Hawaii,4121.49,822.95
2023-02-12,Hawaii,4652.26,822.95
2023-02-19,Hawaii,3589.2,822.95
2023-02-26,Hawaii,3291.78,922.44
2023-03-05,Hawaii,3291.78,822.95
2023-03-12,Hawaii,3291.78,822.95
2023-03-19,Hawaii,3291.78,822.95
2023-03-26,Hawaii,3291.78,1540.68
2023-04-02,Hawaii,3915.34,1206.68
2023-04-09,Hawaii,4615.15,852.56
2023-04-16,Hawaii,4161.72,1760.51
2023-04-23,Hawaii,3467.18,1313.27
2023-04-30,Hawaii,3291.78,822.95
2023-05-07,Hawaii,3291.78,1937.84
2023-05-14,Hawaii,3291.78,2123.36
2023-05-21,Hawaii,3291.78,1971.84
2023-05-28,Hawaii,3405.93,1805.88
2023-06-04,Hawaii,3786.53,2108.81
2023-06-11,Hawaii,3291.78,1792.48
2023-06-18,Hawaii,3291.78,863.98
2023-06-25,Hawaii,3291.78,822.95
2023-07-02,Hawaii,3971.12,822.95
2023-07-09,Hawaii,3734.74,875.09
2023-07-16,Hawaii,4065.97,822.95
2023-07-23,Hawaii,4985.89,1439.4
2023-07-30,Hawaii,5177.23,952.19
2023-08-06,Hawaii,4152.55,839.5
2023-08-13,Hawaii,3291.78,822.95
2023-08-20,Hawaii,3291.78,1690.8
2023-08-27,Hawaii,3291.78,825.69
2023-09-03,Hawaii,3291.78,1261.53
2023-09-10,Hawaii,3950.77,1671.93
2023-09-17,Hawaii,3851.38,1174.79
2023-09-24,Hawaii,3788.84,822.95
2023-10-01,Hawaii,3291.78,1730.9
2023-10-08,Hawaii,3291.78,1062.26
2023-10-15,Hawaii,3291.78,1006.46
2023-10-22,Hawaii,3291.78,822.95
2023-10-29,Hawaii,3515.07,917.04
2023-11-05,Hawaii,3291.78,822.95
2023-11-12,Hawaii,3291.78,822.95
2023-11-19,Hawaii,4196.5,822.95
2023-11-26,Hawaii,5091.78,822.95
2023-12-03,Hawaii,5700.25,822.95
2023-12-10,Hawaii,6494.14,822.95
2023-12-17,Hawaii,6913.44,907.45
2023-12-24,Hawaii,7226.78,914.8
2023-12-31,Hawaii,8696.8,1529.77
2020-01-12,Idaho,9036.75,3226.03
2020-01-19,Idaho,7820.67,2552.93
2020-01-26,Idaho,7181.23,1343.91
2020-02-02,Idaho,7357.82,934.93
2020-02-09,Idaho,7410.61,934.93
2020-02-16,Idaho,5421.2,1277.97
2020-02-23,Idaho,3739.72,998.0
2020-03-01,Idaho,3739.72,934.93
2020-03-08,Idaho,3739.72,1090.45
2020-03-15,Idaho,3739.72,1288.29
2020-03-22,Idaho,4429.07,1931.95
2020-03-29,Idaho,3739.72,934.93
2020-04-05,Idaho,3739.72,934.93
2020-04-12,Idaho,3739.72,934.93
2020-04-19,Idaho,3739.72,934.93
2020-04-26,Idaho,3739.72,934.93
2020-05-03,Idaho,3739.72,934.93
2020-05-10,Idaho,3739.72,1193.43
2020-05-17,Idaho,3739.72,1495.75
2020-05-24,Idaho,3752.68,2118.26
2020-05-31,Idaho,3739.72,2368.54
2020-06-07,Idaho,3739.72,2742.1
2020-06-14,Idaho,3739.72,2307.52
2020-06-21,Idaho,3739.72,1393.35
2020-06-28,Idaho,3739.72,1488.49
2020-07-05,Idaho,3739.72,2478.06
2020-07-12,Idaho,3739.72,2390.36
2020-07-19,Idaho,3739.72,1896.25
2020-07-26,Idaho,3739.72,1759.87
2020-08-02,Idaho,3739.72,1421.27
2020-08-09,Idaho,3739.72,1850.5
2020-08-16,Idaho,3739.72,1463.07
2020-08-23,Idaho,3739.72,1809.17
2020-08-30,Idaho,3739.72,2068.91
2020-09-06,Idaho,3739.72,2845.65
2020-09-13,Idaho,3739.72,2297.84
2020-09-20,Idaho,3739.72,2035.56
2020-09-27,Idaho,4229.14,934.93
2020-10-04,Idaho,3739.72,955.59
2020-10-11,Idaho,3739.72,934.93
2020-10-18,Idaho,3739.72,1090.79
2020-10-25,Idaho,3739.72,934.93
2020-11-01,Idaho,3758.22,1412.84
2020-11-08,Idaho,3739.72,1566.59
2020-11-15,Idaho,4350.47,934.93
2020-11-22,Idaho,3825.97,934.93
2020-11-29,Idaho,3764.76,934.93
2020-12-06,Idaho,4339.68,934.93
2020-12-13,Idaho,4656.08,1116.12
2020-12-20,Idaho,4852.04,1953.84
2020-12-27,Idaho,5516.81,2691.43
2021-01-03,Idaho,5252.01,1933.66
2021-01-10,Idaho,4192.95,1252.56
2021-01-17,Idaho,3829.38,1754.41
2021-01-24,Idaho,3835.74,969.82
2021-01-31,Idaho,3739.72,1960.25
2021-02-07,Idaho,3901.26,1300.49
2021-02-14,Idaho,3739.72,934.93
2021-02-21,Idaho,3739.72,1232.43
2021-02-28,Idaho,3739.72,1209.77
2021-03-07,Idaho,3739.72,1600.09
2021-03-14,Idaho,3739.72,1914.62
2021-03-21,Idaho,3739.72,2074.61
2021-03-28,Idaho,3739.72,934.93
2021-04-04,Idaho,3739.72,934.93
2021-04-11,Idaho,3739.72,934.93
2021-04-18,Idaho,3739.72,1863.25
2021-04-25,Idaho,3739.72,2247.94
2021-05-02,Idaho,3739.72,1997.15
2021-05-09,Idaho,3739.72,1746.63
2021-05-16,Idaho,3739.72,1251.69
2021-05-23,Idaho,3739.72,934.93
2021-05-30,Idaho,3739.72,934.93
2021-06-06,Idaho,3739.72,1525.56
2021-06-13,Idaho,3739.72,1366.93
2021-06-20,Idaho,3739.72,963.16
2021-06-27,Idaho,3739.72,1285.95
2021-07-04,Idaho,3739.72,1881.86
2021-07-11,Idaho,3739.72,2118.22
2021-07-18,Idaho,3739.72,1283.0
2021-07-25,Idaho,4125.56,934.93
2021-08-01,Idaho,3792.67,1118.0
2021-08-08,Idaho,3739.72,934.93
2021-08-15,Idaho,3739.72,934.93
2021-08-22,Idaho,3739.72,934.93
2021-08-29,Idaho,3739.72,934.93
2021-09-05,Idaho,3739.72,1017.03
2021-09-12,Idaho,3739.72,934.93
2021-09-19,Idaho,3954.5,1413.41
2021-09-26,Idaho,3739.72,934.93
2021-10-03,Idaho,3739.72,934.93
2021-10-10,Idaho,3739.72,1280.16
2021-10-17,Idaho,4291.13,1185.88
2021-10-24,Idaho,4223.44,1402.28
2021-10-31,Idaho,3739.72,2063.77
2021-11-07,Idaho,3739.72,2973.34
2021-11-14,Idaho,3739.72,1937.35
2021-11-21,Idaho,4306.07,1904.97
2021-11-28,Idaho,4319.48,1362.16
2021-12-05,Idaho,4786.9,1677.95
2021-12-12,Idaho,4827.51,1080.93
2021-12-19,Idaho,4843.96,1593.69
2021-12-26,Idaho,4701.02,953.1
2022-01-02,Idaho,3802.72,934.93
2022-01-09,Idaho,3739.72,1542.74
2022-01-16,Idaho,3739.72,2021.52
2022-01-23,Idaho,3739.72,1611.9
2022-01-30,Idaho,3739.72,1657.32
2022-02-06,Idaho,3784.26,1798.59
2022-02-13,Idaho,3739.72,1310.48
2022-02-20,Idaho,3739.72,2497.23
2022-02-27,Idaho,3739.72,3089.52
2022-03-06,Idaho,3739.72,1641.24
2022-03-13,Idaho,3739.72,2053.88
2022-03-20,Idaho,3739.72,1018.29
2022-03-27,Idaho,3739.72,934.93
2022-04-03,Idaho,3739.72,934.93
2022-04-10,Idaho,3949.43,934.93
2022-04-17,Idaho,3739.72,1409.44
2022-04-24,Idaho,3739.72,1240.54
2022-05-01,Idaho,3739.72,1620.95
2022-05-08,Idaho,3739.72,2801.44
2022-05-15,Idaho,3739.72,4038.96
2022-05-22,Idaho,3739.72,3043.42
2022-05-29,Idaho,4222.02,1997.66
2022-06-05,Idaho,3787.59,2288.56
2022-06-12,Idaho,3739.72,1863.86
2022-06-19,Idaho,3739.72,934.93
2022-06-26,Idaho,3739.72,934.93
2022-07-03,Idaho,4128.92,1452.25
2022-07-10,Idaho,4416.71,1124.83
2022-07-17,Idaho,4594.84,1757.03
2022-07-24,Idaho,4090.14,2621.76
2022-07-31,Idaho,3883.88,3500.46
2022-08-07,Idaho,3739.72,2837.67
2022-08-14,Idaho,3739.72,2613.99
2022-08-21,Idaho,3739.72,2344.62
2022-08-28,Idaho,3739.72,1399.79
2022-09-04,Idaho,4090.62,1180.09
2022-09-11,Idaho,3739.72,934.93
2022-09-18,Idaho,4182.83,934.93
2022-09-25,Idaho,4079.01,934.93
2022-10-02,Idaho,4075.08,1302.31
2022-10-09,Idaho,3739.72,1588.83
2022-10-16,Idaho,3739.72,934.93
2022-10-23,Idaho,3739.72,934.93
2022-10-30,Idaho,3739.72,1185.91
2022-11-06,Idaho,3739.72,934.93
2022-11-13,Idaho,3739.72,1567.19
2022-11-20,Idaho,3739.72,1542.06
2022-11-27,Idaho,3739.72,934.93
2022-12-04,Idaho,3739.72,1927.19
2022-12-11,Idaho,4503.45,934.93
2022-12-18,Idaho,4731.77,2161.4
2022-12-25,Idaho,5724.41,2396.0
2023-01-01,Idaho,4627.58,2055.17
2023-01-08,Idaho,4454.23,2257.18
2023-01-15,Idaho,3739.72,2612.84
2023-01-22,Idaho,3739.72,2562.79
2023-01-29,Idaho,3739.72,1854.17
2023-02-05,Idaho,3739.72,1841.64
2023-02-12,Idaho,3739.72,934.93
2023-02-19,Idaho,3739.72,1669.68
2023-02-26,Idaho,3739.72,934.93
2023-03-05,Idaho,3739.72,2150.17
2023-03-12,Idaho,3739.72,1033.31
2023-03-19,Idaho,4135.05,2337.6
2023-03-26,Idaho,3739.72,2175.38
2023-04-02,Idaho,3739.72,3005.38
2023-04-09,Idaho,3739.72,3832.34
2023-04-16,Idaho,3739.72,3409.92
2023-04-23,Idaho,3739.72,1929.06
2023-04-30,Idaho,3739.72,934.93
2023-05-07,Idaho,3739.72,1194.04
2023-05-14,Idaho,3739.72,934.93
2023-05-21,Idaho,3739.72,934.93
2023-05-28,Idaho,3739.72,934.93
2023-06-04,Idaho,3739.72,934.93
2023-06-11,Idaho,3739.72,934.93
2023-06-18,Idaho,3739.72,934.93
2023-06-25,Idaho,3739.72,1158.06
2023-07-02,Idaho,3739.72,2014.39
2023-07-09,Idaho,4270.56,2303.37
2023-07-16,Idaho,3890.02,2090.84
2023-07-23,Idaho,4259.68,934.93
2023-07-30,Idaho,4625.99,934.93
2023-08-06,Idaho,3830.74,1236.42
2023-08-13,Idaho,3739.72,934.93
2023-08-20,Idaho,3739.72,934.93
2023-08-27,Idaho,3739.72,934.93
2023-09-03,Idaho,3739.72,934.93
2023-09-10,Idaho,4064.38,934.93
2023-09-17,Idaho,4319.91,934.93
2023-09-24,Idaho,3971.04,2119.2
2023-10-01,Idaho,3739.72,1714.81
2023-10-08,Idaho,3964.42,2683.62
2023-10-15,Idaho,3938.16,3025.81
2023-10-22,Idaho,3786.52,3855.15
2023-10-29,Idaho,3739.72,5075.39
2023-11-05,Idaho,3739.72,4187.8
2023-11-12,Idaho,3739.72,3785.01
2023-11-19,Idaho,4631.05,4918.14
2023-11-26,Idaho,5560.11,5024.62
2023-12-03,Idaho,6647.35,3139.09
2023-12-10,Idaho,6826.64,2107.35
2023-12-17,Idaho,6802.83,1870.84
2023-12-24,Idaho,8329.92,2873.43
2023-12-31,Idaho,8169.67,2608.81
2020-01-12,Illinois,14734.03,5177.38
2020-01-19,Illinois,12362.33,5521.16
2020-01-26,Illinois,11016.49,4779.64
2020-02-02,Illinois,10687.68,2808.25
2020-02-09,Illinois,9974.47,1596.06
2020-02-16,Illinois,7558.06,1596.06
2020-02-23,Illinois,6842.18,1596.06
2020-03-01,Illinois,6384.24,1922.31
2020-03-08,Illinois,6384.24,1894.45
2020-03-15,Illinois,6384.24,1999.17
2020-03-22,Illinois,6384.24,3030.84
2020-03-29,Illinois,6662.7,1596.06
2020-04-05,Illinois,6511.64,3943.88
2020-04-12,Illinois,6384.24,3990.99
2020-04-19,Illinois,6384.24,5567.39
2020-04-26,Illinois,6384.24,6132.99
2020-05-03,Illinois,6384.24,5593.19
2020-05-10,Illinois,6384.24,4507.68
2020-05-17,Illinois,6384.24,4369.32
2020-05-24,Illinois,6408.85,3189.95
2020-05-31,Illinois,6384.24,3184.35
2020-06-07,Illinois,6384.24,2753.4
2020-06-14,Illinois,6384.24,2577.96
2020-06-21,Illinois,6384.24,1910.46
2020-06-28,Illinois,6384.24,1596.06
2020-07-05,Illinois,7051.23,1596.06
2020-07-12,Illinois,6443.35,3850.22
2020-07-19,Illinois,7208.48,2846.13
2020-07-26,Illinois,8294.11,1596.06
2020-08-02,Illinois,6405.99,4506.11
2020-08-09,Illinois,6384.24,2956.14
2020-08-16,Illinois,6384.24,2191.74
2020-08-23,Illinois,6384.24,1596.06
2020-08-30,Illinois,6384.24,1596.06
2020-09-06,Illinois,6384.24,1692.35
2020-09-13,Illinois,6384.24,1596.06
2020-09-20,Illinois,6616.33,2150.73
2020-09-27,Illinois,6384.24,1633.75
2020-10-04,Illinois,7191.2,1596.06
2020-10-11,Illinois,6384.24,1596.06
2020-10-18,Illinois,6384.24,1596.06
2020-10-25,Illinois,6384.24,1596.06
2020-11-01,Illinois,6384.24,1773.54
2020-11-08,Illinois,6384.24,1832.25
2020-11-15,Illinois,6384.24,2799.75
2020-11-22,Illinois,6999.25,1993.35
2020-11-29,Illinois,6384.24,1596.06
2020-12-06,Illinois,6384.24,1596.06
2020-12-13,Illinois,6384.24,1596.06
2020-12-20,Illinois,6446.96,1596.06
2020-12-27,Illinois,6965.09,1779.6
2021-01-03,Illinois,6971.79,3973.57
2021-01-10,Illinois,6384.24,1596.06
2021-01-17,Illinois,6384.24,1596.06
2021-01-24,Illinois,6384.24,1596.06
2021-01-31,Illinois,6384.24,1795.93
2021-02-07,Illinois,6384.24,1596.06
2021-02-14,Illinois,6384.24,1596.06
2021-02-21,Illinois,6384.24,1693.75
2021-02-28,Illinois,6384.24,2959.76
2021-03-07,Illinois,6384.24,1596.06
2021-03-14,Illinois,6384.24,1869.66
2021-03-21,Illinois,7126.28,1596.06
2021-03-28,Illinois,7793.67,1596.06
2021-04-04,Illinois,8672.0,1596.06
2021-04-11,Illinois,9151.06,1596.06
2021-04-18,Illinois,7121.4,1596.06
2021-04-25,Illinois,6384.24,1596.06
2021-05-02,Illinois,6384.24,2230.34
2021-05-09,Illinois,6384.24,1749.23
2021-05-16,Illinois,6384.24,1881.95
2021-05-23,Illinois,6384.24,1596.06
2021-05-30,Illinois,6384.24,1596.06
2021-06-06,Illinois,6384.24,2410.98
2021-06-13,Illinois,6384.24,2190.15
2021-06-20,Illinois,6384.24,1596.06
2021-06-27,Illinois,6384.24,3055.07
2021-07-04,Illinois,6384.24,3118.71
2021-07-11,Illinois,7273.59,2280.33
2021-07-18,Illinois,6384.24,2853.23
2021-07-25,Illinois,6384.24,2172.77
2021-08-01,Illinois,6384.24,3376.54
2021-08-08,Illinois,6384.24,4887.4
2021-08-15,Illinois,6384.24,4691.68
2021-08-22,Illinois,6384.24,4683.21
2021-08-29,Illinois,6384.24,3345.59
2021-09-05,Illinois,6384.24,3180.34
2021-09-12,Illinois,6384.24,3733.42
2021-09-19,Illinois,6384.24,2180.12
2021-09-26,Illinois,6384.24,2145.89
2021-10-03,Illinois,6384.24,3480.99
2021-10-10,Illinois,6656.01,4170.17
2021-10-17,Illinois,6384.24,3872.59
2021-10-24,Illinois,6384.24,1956.8
2021-10-31,Illinois,6384.24,3323.65
2021-11-07,Illinois,6384.24,2203.84
2021-11-14,Illinois,6384.24,1794.76
2021-11-21,Illinois,6384.24,1596.06
2021-11-28,Illinois,6384.24,3289.42
2021-12-05,Illinois,6452.26,2935.72
2021-12-12,Illinois,7111.63,2938.39
2021-12-19,Illinois,8750.3,3351.34
2021-12-26,Illinois,9265.55,2447.42
2022-01-02,Illinois,8250.95,1596.06
2022-01-09,Illinois,7603.1,2201.99
2022-01-16,Illinois,6384.24,1953.83
2022-01-23,Illinois,6384.24,1596.06
2022-01-30,Illinois,6384.24,2204.45
2022-02-06,Illinois,6384.24,1596.06
2022-02-13,Illinois,6384.24,2511.36
2022-02-20,Illinois,6384.24,2656.53
2022-02-27,Illinois,6384.24,3720.35
2022-03-06,Illinois,6384.24,3380.29
2022-03-13,Illinois,6384.24,2642.81
2022-03-20,Illinois,6384.24,3517.26
2022-03-27,Illinois,6384.24,2969.49
2022-04-03,Illinois,6384.24,2212.01
2022-04-10,Illinois,6384.24,1596.06
2022-04-17,Illinois,6384.24,1596.06
2022-04-24,Illinois,6384.24,1596.06
2022-05-01,Illinois,6384.24,1847.18
2022-05-08,Illinois,6384.24,1596.06
2022-05-15,Illinois,6384.24,1596.06
2022-05-22,Illinois,6384.24,1596.06
2022-05-29,Illinois,7425.53,3485.91
2022-06-05,Illinois,7316.25,3497.88
2022-06-12,Illinois,6384.24,4564.18
2022-06-19,Illinois,6384.24,3898.31
2022-06-26,Illinois,6384.24,3084.24
2022-07-03,Illinois,6384.24,1596.06
2022-07-10,Illinois,6656.49,1596.06
2022-07-17,Illinois,7394.71,2374.27
2022-07-24,Illinois,7863.27,2188.73
2022-07-31,Illinois,8406.62,1596.06
2022-08-07,Illinois,6452.8,1596.06
2022-08-14,Illinois,6384.24,3239.66
2022-08-21,Illinois,6384.24,2350.76
2022-08-28,Illinois,6384.24,3518.31
2022-09-04,Illinois,6384.24,4621.57
2022-09-11,Illinois,7097.13,2330.01
2022-09-18,Illinois,7948.23,2002.19
2022-09-25,Illinois,7677.66,1596.06
2022-10-02,Illinois,7679.7,1596.06
2022-10-09,Illinois,6783.83,1596.06
2022-10-16,Illinois,6705.32,3696.01
2022-10-23,Illinois,6384.24,4961.11
2022-10-30,Illinois,6384.24,3565.9
2022-11-06,Illinois,6384.24,2469.37
2022-11-13,Illinois,6384.24,2224.19
2022-11-20,Illinois,7502.93,1596.06
2022-11-27,Illinois,6922.71,1596.06
2022-12-04,Illinois,8617.44,2261.61
2022-12-11,Illinois,8693.63,1596.06
2022-12-18,Illinois,9410.54,1596.06
2022-12-25,Illinois,9515.21,3200.17
2023-01-01,Illinois,7623.79,3156.01
2023-01-08,Illinois,6494.17,3997.68
2023-01-15,Illinois,6384.24,3902.76
2023-01-22,Illinois,6384.24,3884.54
2023-01-29,Illinois,6384.24,3520.52
2023-02-05,Illinois,6384.24,1943.05
2023-02-12,Illinois,7309.05,2135.13
2023-02-19,Illinois,6384.24,1596.06
2023-02-26,Illinois,6384.24,1596.06
2023-03-05,Illinois,6384.24,1596.06
2023-03-12,Illinois,6384.24,2780.18
2023-03-19,Illinois,6463.94,1978.83
2023-03-26,Illinois,6617.73,1596.06
2023-04-02,Illinois,6384.24,1596.06
2023-04-09,Illinois,6384.24,2026.41
2023-04-16,Illinois,6384.24,3616.81
2023-04-23,Illinois,6384.24,1671.89
2023-04-30,Illinois,6384.24,1596.06
2023-05-07,Illinois,6384.24,2840.95
2023-05-14,Illinois,6384.24,2509.59
2023-05-21,Illinois,7470.4,1849.06
2023-05-28,Illinois,6666.86,1881.08
2023-06-04,Illinois,6384.24,2087.72
2023-06-11,Illinois,6384.24,1596.06
2023-06-18,Illinois,6384.24,2048.04
2023-06-25,Illinois,6384.24,2240.22
2023-07-02,Illinois,7020.7,2441.61
2023-07-09,Illinois,6687.39,3352.58
2023-07-16,Illinois,7259.01,1596.06
2023-07-23,Illinois,6724.47,2202.51
2023-07-30,Illinois,6384.24,1596.06
2023-08-06,Illinois,6384.24,1596.06
2023-08-13,Illinois,6384.24,1596.06
2023-08-20,Illinois,6384.24,1984.4
2023-08-27,Illinois,6384.24,1596.06
2023-09-03,Illinois,7140.37,3262.74
2023-09-10,Illinois,7451.41,4292.98
2023-09-17,Illinois,6384.24,4350.04
2023-09-24,Illinois,6535.65,3900.04
2023-10-01,Illinois,6384.24,1596.06
2023-10-08,Illinois,6571.19,1596.06
2023-10-15,Illinois,6661.93,1596.06
2023-10-22,Illinois,6384.24,1596.06
2023-10-29,Illinois,6384.24,1596.06
2023-11-05,Illinois,6384.24,2356.31
2023-11-12,Illinois,6384.24,1596.06
2023-11-19,Illinois,7712.44,4133.05
2023-11-26,Illinois,9687.16,2680.03
2023-12-03,Illinois,10578.12,4011.12
2023-12-10,Illinois,10520.43,3056.27
2023-12-17,Illinois,9857.33,3236.79
2023-12-24,Illinois,9461.09,5148.25
2023-12-31,Illinois,11088.44,3820.93
2020-01-12,Indiana,12214.03,5419.41
2020-01-19,Indiana,11895.57,6604.57
2020-01-26,Indiana,12227.1,6078.02
2020-02-02,Indiana,11902.39,5189.44
2020-02-09,Indiana,12129.6,4282.29
2020-02-16,Indiana,9571.28,3661.88
2020-02-23,Indiana,8138.17,4308.94
2020-03-01,Indiana,5523.33,2694.71
2020-03-08,Indiana,5523.33,3128.59
2020-03-15,Indiana,5523.33,2345.2
2020-03-22,Indiana,5523.33,2051.61
2020-03-29,Indiana,5523.33,2408.38
2020-04-05,Indiana,5523.33,1967.49
2020-04-12,Indiana,6043.65,2561.34
2020-04-19,Indiana,5523.33,1845.49
2020-04-26,Indiana,5523.33,1380.83
2020-05-03,Indiana,5523.33,1380.83
2020-05-10,Indiana,5523.33,1463.97
2020-05-17,Indiana,5523.33,1380.83
2020-05-24,Indiana,5523.33,2200.34
2020-05-31,Indiana,5523.33,3307.53
2020-06-07,Indiana,5523.33,3491.74
2020-06-14,Indiana,5523.33,2633.07
2020-06-21,Indiana,5523.33,3424.05
2020-06-28,Indiana,5523.33,1896.2
2020-07-05,Indiana,5523.33,1380.83
2020-07-12,Indiana,5993.96,1380.83
2020-07-19,Indiana,6632.36,1380.83
2020-07-26,Indiana,6620.32,1898.11
2020-08-02,Indiana,5523.33,1380.83
2020-08-09,Indiana,5523.33,1959.12
2020-08-16,Indiana,5523.33,1655.32
2020-08-23,Indiana,5523.33,1380.83
2020-08-30,Indiana,5523.33,1905.82
2020-09-06,Indiana,5523.33,1542.57
2020-09-13,Indiana,5523.33,2854.0
2020-09-20,Indiana,6602.98,3238.17
2020-09-27,Indiana,7240.8,1455.55
2020-10-04,Indiana,7176.86,1852.07
2020-10-11,Indiana,6975.13,1380.83
2020-10-18,Indiana,6541.69,3045.56
2020-10-25,Indiana,5523.33,2889.62
2020-11-01,Indiana,5594.19,1380.83
2020-11-08,Indiana,5523.33,1380.83
2020-11-15,Indiana,5708.16,1913.56
2020-11-22,Indiana,6440.16,1380.83
2020-11-29,Indiana,8016.33,3871.72
2020-12-06,Indiana,7430.85,4003.33
2020-12-13,Indiana,7186.2,1380.83
2020-12-20,Indiana,8834.05,1384.83
2020-12-27,Indiana,9048.13,1864.33
2021-01-03,Indiana,8944.27,2380.87
2021-01-10,Indiana,7227.37,2264.44
2021-01-17,Indiana,7008.03,1444.57
2021-01-24,Indiana,6666.47,1380.83
2021-01-31,Indiana,6958.45,1380.83
2021-02-07,Indiana,7408.07,1768.94
2021-02-14,Indiana,7385.93,1574.38
2021-02-21,Indiana,6966.16,1623.11
2021-02-28,Indiana,5523.33,2667.2
2021-03-07,Indiana,5523.33,2401.61
2021-03-14,Indiana,5523.33,3215.24
2021-03-21,Indiana,5523.33,1754.66
2021-03-28,Indiana,6238.95,1380.83
2021-04-04,Indiana,5761.52,1380.83
2021-04-11,Indiana,6556.52,2274.81
2021-04-18,Indiana,5523.33,1380.83
2021-04-25,Indiana,5523.33,1961.34
2021-05-02,Indiana,5523.33,1380.83
2021-05-09,Indiana,5523.33,1380.83
2021-05-16,Indiana,5523.33,3510.69
2021-05-23,Indiana,5523.33,2368.88
2021-05-30,Indiana,5812.72,3209.52
2021-06-06,Indiana,5523.33,1991.49
2021-06-13,Indiana,5523.33,2231.56
2021-06-20,Indiana,5523.33,1380.83
2021-06-27,Indiana,5523.33,1380.83
2021-07-04,Indiana,5523.33,2571.37
2021-07-11,Indiana,5758.39,1870.82
2021-07-18,Indiana,5523.33,2635.6
2021-07-25,Indiana,5523.33,1736.39
2021-08-01,Indiana,5523.33,1658.62
2021-08-08,Indiana,5523.33,2508.8
2021-08-15,Indiana,5523.33,3663.42
2021-08-22,Indiana,5565.84,2137.13
2021-08-29,Indiana,5523.33,1380.83
2021-09-05,Indiana,5523.33,1953.01
2021-09-12,Indiana,5523.33,1380.83
2021-09-19,Indiana,5523.33,1380.83
2021-09-26,Indiana,5523.33,3143.73
2021-10-03,Indiana,5523.33,3157.15
2021-10-10,Indiana,5821.5,1850.86
2021-10-17,Indiana,5546.62,3319.6
2021-10-24,Indiana,5523.33,1940.97
2021-10-31,Indiana,5523.33,4009.67
2021-11-07,Indiana,5523.33,4390.61
2021-11-14,Indiana,5523.33,2568.63
2021-11-21,Indiana,6826.99,2154.92
2021-11-28,Indiana,8719.49,2767.26
2021-12-05,Indiana,9923.99,1380.83
2021-12-12,Indiana,10489.65,1551.43
2021-12-19,Indiana,12701.01,1380.83
2021-12-26,Indiana,14456.72,1380.83
2022-01-02,Indiana,12917.24,1380.83
2022-01-09,Indiana,11374.42,1380.83
2022-01-16,Indiana,11181.08,2648.31
2022-01-23,Indiana,8930.5,2987.72
2022-01-30,Indiana,8339.19,5367.69
2022-02-06,Indiana,8964.24,4675.91
2022-02-13,Indiana,8879.98,3000.06
2022-02-20,Indiana,6835.73,2209.23
2022-02-27,Indiana,5523.33,2104.65
2022-03-06,Indiana,5523.33,1380.83
2022-03-13,Indiana,5523.33,1380.83
2022-03-20,Indiana,6934.4,1380.83
2022-03-27,Indiana,7014.28,3691.91
2022-04-03,Indiana,6883.15,4763.95
2022-04-10,Indiana,6195.48,3381.8
2022-04-17,Indiana,5523.33,2965.8
2022-04-24,Indiana,5523.33,1410.87
2022-05-01,Indiana,5523.33,1673.22
2022-05-08,Indiana,5523.33,2390.23
2022-05-15,Indiana,5523.33,1380.83
2022-05-22,Indiana,5523.33,1524.09
2022-05-29,Indiana,5961.94,2581.06
2022-06-05,Indiana,5523.33,2339.16
2022-06-12,Indiana,5523.33,2176.48
2022-06-19,Indiana,5523.33,2096.86
2022-06-26,Indiana,5523.33,2540.83
2022-07-03,Indiana,5523.33,2187.05
2022-07-10,Indiana,6521.6,2077.09
2022-07-17,Indiana,5778.26,1380.83
2022-07-24,Indiana,6063.26,1380.83
2022-07-31,Indiana,6006.35,1380.83
