week,state,avg_temp,avg_employment,tv_spend,search_spend,y
2020-03-08,Maryland,51.9,0.9496,8058.87,1786.59,38343.73
2020-03-15,Maryland,51.2,0.9373,8759.42,1363.35,38339.38
2020-03-22,Maryland,47.7,0.9419,9030.96,1343.34,38339.62
2020-03-29,Maryland,50.9,0.9354,9262.2,2104.87,38433.96
2020-04-05,Maryland,54.4,0.9453,9258.37,1343.34,38510.67
2020-04-12,Maryland,49.8,0.9425,9593.57,3475.77,38452.63
2020-04-19,Maryland,50.8,0.9504,7455.73,3972.43,38364.12
2020-04-26,Maryland,54.4,0.9427,5487.56,2613.99,38450.56
2020-05-03,Maryland,53.7,0.939,5373.36,2023.32,38313.88
2020-05-10,Maryland,57.8,0.9431,5373.36,1813.0,38294.93
2020-05-17,Maryland,60.9,0.9391,5373.36,2302.14,38298.93
2020-05-24,Maryland,69.1,0.9478,5585.24,1918.48,38259.02
2020-05-31,Maryland,72.2,0.9398,6718.21,1343.34,38158.85
2020-06-07,Maryland,75.5,0.9425,6089.39,1428.16,38171.62
2020-06-14,Maryland,68.7,0.9367,5373.36,1343.34,38258.35
2020-06-21,Maryland,75.0,0.9424,5373.36,2812.86,38239.27
2020-06-28,Maryland,78.8,0.9488,5373.36,2767.82,38255.51
2020-07-05,Maryland,78.8,0.9399,5373.36,3483.33,38291.56
2020-07-12,Maryland,80.7,0.9367,5795.49,3197.09,38236.33
2020-07-19,Maryland,81.7,0.9397,5638.58,1947.41,38198.01
2020-07-26,Maryland,81.6,0.9403,6275.21,1807.03,38265.41
2020-08-02,Maryland,76.4,0.9366,5857.18,2271.2,38282.05
2020-08-09,Maryland,76.4,0.9315,5373.36,2276.46,38278.34
2020-08-16,Maryland,71.8,0.9379,5373.36,2128.62,38296.56
2020-08-23,Maryland,78.2,0.9285,5373.36,2714.76,38177.42
2020-08-30,Maryland,73.7,0.9352,5373.36,2105.34,38197.27
2020-09-06,Maryland,72.1,0.932,5476.92,1343.34,38234.83
2020-09-13,Maryland,64.5,0.9359,6925.45,1978.78,38288.53
2020-09-20,Maryland,60.9,0.9345,6002.4,1530.87,38257.55
2020-09-27,Maryland,63.6,0.9307,6218.52,1343.34,38283.17
2020-10-04,Maryland,60.2,0.931,6280.61,2189.6,38388.61
2020-10-11,Maryland,59.3,0.935,5373.36,2075.34,38214.77
2020-10-18,Maryland,62.4,0.9347,5373.36,1932.83,38321.91
2020-10-25,Maryland,53.9,0.9337,5373.36,1579.34,38359.72
2020-11-01,Maryland,51.4,0.936,5373.36,1817.98,38423.46
2020-11-08,Maryland,57.8,0.94,5373.36,1897.22,38361.11
2020-11-15,Maryland,47.2,0.9368,5376.64,1343.34,38455.54
2020-11-22,Maryland,50.6,0.9386,5373.36,1877.88,38459.88
2020-11-29,Maryland,44.4,0.9459,6265.91,1343.34,38492.44
2020-12-06,Maryland,39.2,0.9397,5730.93,1343.34,38452.37
2020-12-13,Maryland,35.6,0.9389,7196.96,1343.34,38526.82
2020-12-20,Maryland,38.6,0.9473,9326.98,2553.3,38440.91
2020-12-27,Maryland,38.1,0.9434,10679.23,1343.34,38517.63
2021-01-03,Maryland,36.6,0.9505,10168.48,1343.34,38384.47
2021-01-10,Maryland,37.1,0.9496,9299.34,1343.34,38497.99
2021-01-17,Maryland,35.5,0.9517,8350.24,1343.34,38458.08
2021-01-24,Maryland,31.5,0.9577,8271.02,1343.34,38475.36
2021-01-31,Maryland,34.1,0.9558,8264.13,2254.57,38316.24
2021-02-07,Maryland,31.8,0.9621,9074.5,2067.96,38430.96
2021-02-14,Maryland,31.3,0.9557,10298.55,1610.79,38507.07
2021-02-21,Maryland,39.4,0.957,8424.46,1845.03,38387.84
2021-02-28,Maryland,39.1,0.9524,6204.91,2007.63,38377.12
2021-03-07,Maryland,48.1,0.9631,5773.24,2384.09,38380.38
2021-03-14,Maryland,43.0,0.9689,5373.36,1886.48,38476.03
2021-03-21,Maryland,54.3,0.9681,5658.13,4174.79,38385.3
2021-03-28,Maryland,47.9,0.9663,6395.57,4493.46,38547.63
2021-04-04,Maryland,57.3,0.9689,6365.97,4254.24,38436.47
2021-04-11,Maryland,54.8,0.9674,5657.0,4196.0,38430.27
2021-04-18,Maryland,51.9,0.9706,5373.36,3770.56,38412.73
2021-04-25,Maryland,62.0,0.9727,5373.36,2828.22,38428.02
2021-05-02,Maryland,62.0,0.9646,5373.36,3951.28,38399.88
2021-05-09,Maryland,58.0,0.9708,5373.36,5040.49,38353.73
2021-05-16,Maryland,68.5,0.9732,5373.36,3769.58,38197.29
2021-05-23,Maryland,68.6,0.9697,5373.36,3294.88,38307.73
2021-05-30,Maryland,66.2,0.9735,5373.36,2928.69,38287.05
2021-06-06,Maryland,74.9,0.9762,5373.36,2006.31,38253.87
2021-06-13,Maryland,71.5,0.968,5373.36,2385.22,38346.42
2021-06-20,Maryland,71.2,0.9699,5373.36,3008.11,38258.93
2021-06-27,Maryland,77.9,0.967,5373.36,1343.34,38198.45
2021-07-04,Maryland,77.2,0.9647,5930.76,1343.34,38183.51
2021-07-11,Maryland,80.7,0.966,6693.23,1666.45,38220.88
2021-07-18,Maryland,76.3,0.9657,5861.95,1587.8,38288.49
2021-07-25,Maryland,78.8,0.9626,6561.17,1343.34,38274.48
2021-08-01,Maryland,72.2,0.9611,6255.95,1396.56,38406.46
2021-08-08,Maryland,79.9,0.9654,5373.36,1343.34,38302.16
2021-08-15,Maryland,75.6,0.9628,5373.36,2755.37,38290.99
2021-08-22,Maryland,78.8,0.9649,5373.36,4090.87,38234.97
2021-08-29,Maryland,71.9,0.9618,5373.36,3475.29,38311.36
2021-09-05,Maryland,70.8,0.9611,5373.36,3482.76,38244.14
2021-09-12,Maryland,75.6,0.9602,5373.36,3362.95,38251.67
2021-09-19,Maryland,68.2,0.957,6688.58,5098.36,38300.11
2021-09-26,Maryland,63.9,0.9613,7423.2,3961.9,38292.79
2021-10-03,Maryland,68.8,0.9563,8850.62,3725.59,38232.48
2021-10-10,Maryland,67.4,0.9579,8148.83,3321.06,38171.99
2021-10-17,Maryland,59.6,0.9609,7491.81,1343.34,38405.15
2021-10-24,Maryland,59.1,0.9617,8499.81,1856.21,38388.43
2021-10-31,Maryland,46.5,0.9577,8129.98,1343.34,38484.78
2021-11-07,Maryland,53.8,0.9664,6088.21,2223.69,38367.91
2021-11-14,Maryland,44.9,0.9655,5373.36,4058.38,38587.7
2021-11-21,Maryland,40.6,0.9621,6093.05,4146.35,38529.17
2021-11-28,Maryland,44.4,0.9601,7211.28,3432.31,38513.57
2021-12-05,Maryland,43.6,0.9689,8869.15,3293.9,38487.62
2021-12-12,Maryland,47.2,0.9685,11158.72,1446.05,38414.94
2021-12-19,Maryland,39.9,0.9706,12276.54,2108.67,38593.74
2021-12-26,Maryland,48.4,0.9697,14303.09,1743.35,38518.73
2022-01-02,Maryland,32.9,0.9708,14364.31,2736.46,38522.64
2022-01-09,Maryland,31.9,0.9762,13695.51,2103.6,38484.42
2022-01-16,Maryland,30.2,0.9769,13033.59,2313.8,38488.31
2022-01-23,Maryland,29.7,0.9802,13262.05,3637.24,38480.19
2022-01-30,Maryland,34.1,0.9767,12703.92,3543.0,38394.1
2022-02-06,Maryland,39.8,0.9899,13784.56,2638.8,38419.49
2022-02-13,Maryland,37.2,0.9796,15056.21,4659.29,38452.32
2022-02-20,Maryland,42.8,0.9898,13603.06,2945.97,38488.74
2022-02-27,Maryland,41.7,0.9857,11129.99,1343.34,38461.41
2022-03-06,Maryland,47.9,0.99,8675.18,1343.34,38372.17
2022-03-13,Maryland,50.5,0.99,6654.87,1343.34,38477.22
2022-03-20,Maryland,51.6,0.99,5843.47,1343.34,38462.88
2022-03-27,Maryland,42.5,0.99,5512.69,2631.92,38622.84
2022-04-03,Maryland,49.4,0.99,6478.05,3311.74,38592.47
2022-04-10,Maryland,58.7,0.99,6253.98,3126.12,38537.26
2022-04-17,Maryland,51.5,0.99,5623.97,2539.11,38479.4
2022-04-24,Maryland,54.1,0.99,5373.36,2345.26,38579.26
2022-05-01,Maryland,58.6,0.99,5373.36,3595.33,38452.23
2022-05-08,Maryland,58.8,0.99,5373.36,2652.44,38496.15
2022-05-15,Maryland,69.9,0.99,5373.36,2569.34,38298.18
2022-05-22,Maryland,66.2,0.99,5373.36,2150.82,38316.27
2022-05-29,Maryland,75.3,0.99,5373.36,1343.34,38273.12
2022-06-05,Maryland,70.3,0.99,5373.36,1762.01,38293.97
2022-06-12,Maryland,75.3,0.9891,5373.36,1343.34,38315.6
2022-06-19,Maryland,70.7,0.99,5373.36,1343.34,38279.62
2022-06-26,Maryland,76.2,0.99,5373.36,2587.48,38325.91
2022-07-03,Maryland,75.4,0.99,5413.37,3806.11,38325.3
2022-07-10,Maryland,75.0,0.9898,5997.0,2934.72,38297.03
2022-07-17,Maryland,80.6,0.99,8119.86,3095.37,38319.5
2022-07-24,Maryland,78.5,0.99,8532.63,1343.34,38288.82
2022-07-31,Maryland,78.1,0.99,8916.97,1343.34,38439.71
2022-08-07,Maryland,78.3,0.9858,8223.74,1343.34,38183.14
2022-08-14,Maryland,72.6,0.9876,6779.49,1343.34,38385.43
2022-08-21,Maryland,76.0,0.99,5628.47,1343.34,38235.01
2022-08-28,Maryland,77.0,0.9855,5373.36,2557.3,38286.27
2022-09-04,Maryland,72.4,0.9889,5373.36,4846.77,38313.76
2022-09-11,Maryland,70.0,0.9801,5994.87,5750.68,38382.87
2022-09-18,Maryland,68.8,0.99,6073.71,5993.93,38283.55
2022-09-25,Maryland,61.3,0.9846,6602.53,4735.21,38418.82
2022-10-02,Maryland,55.8,0.984,7474.75,3756.96,38329.24
2022-10-09,Maryland,57.4,0.9795,8235.03,3507.6,38444.53
2022-10-16,Maryland,51.9,0.9843,7833.28,1888.62,38407.72
2022-10-23,Maryland,55.6,0.983,7508.9,2290.62,38424.92
2022-10-30,Maryland,58.6,0.9848,7996.75,3906.76,38405.7
2022-11-06,Maryland,59.8,0.9882,6942.55,6154.96,38501.75
2022-11-13,Maryland,39.7,0.99,5791.82,4884.24,38641.72
2022-11-20,Maryland,41.1,0.99,6006.34,5969.72,38610.58
2022-11-27,Maryland,45.7,0.99,6749.86,5587.75,38503.97
2022-12-04,Maryland,42.6,0.99,7817.92,5687.53,38541.67
2022-12-11,Maryland,37.7,0.99,9586.17,6607.3,38545.81
2022-12-18,Maryland,30.2,0.99,10778.63,6004.2,38514.77
2022-12-25,Maryland,35.5,0.99,12318.79,4284.32,38631.06
2023-01-01,Maryland,51.6,0.99,12076.86,3544.32,38418.98
2023-01-08,Maryland,39.4,0.99,12144.13,2210.99,38471.74
2023-01-15,Maryland,40.6,0.99,11888.97,1876.81,38532.07
2023-01-22,Maryland,38.7,0.99,10455.35,2990.76,38428.49
2023-01-29,Maryland,35.3,0.99,9170.27,2320.18,38422.69
2023-02-05,Maryland,45.9,0.99,8816.64,1408.51,38382.66
2023-02-12,Maryland,45.9,0.99,9340.36,1343.34,38344.92
2023-02-19,Maryland,47.6,0.99,7946.15,1861.95,38423.44
2023-02-26,Maryland,45.3,0.99,7091.85,2120.57,38424.42
2023-03-05,Maryland,42.1,0.99,5373.36,1638.12,38463.78
2023-03-12,Maryland,42.0,0.99,5373.36,1343.34,38485.66
2023-03-19,Maryland,46.7,0.99,5373.36,1343.34,38502.53
2023-03-26,Maryland,50.9,0.99,5373.36,1343.34,38502.97
2023-04-02,Maryland,57.7,0.99,5373.36,1642.19,38440.1
2023-04-09,Maryland,61.3,0.99,5748.84,4545.74,38429.1
2023-04-16,Maryland,62.7,0.99,5373.36,5743.62,38430.15
2023-04-23,Maryland,53.9,0.99,5373.36,4490.24,38472.23
2023-04-30,Maryland,53.0,0.99,5373.36,2405.36,38472.97
2023-05-07,Maryland,64.3,0.99,5373.36,1718.41,38344.76
2023-05-14,Maryland,63.3,0.99,5373.36,3061.19,38416.87
2023-05-21,Maryland,64.8,0.99,5559.42,3289.31,38345.39
2023-05-28,Maryland,68.0,0.99,5373.36,2660.42,38282.48
2023-06-04,Maryland,67.6,0.99,5933.69,1967.62,38321.51
2023-06-11,Maryland,70.3,0.99,5373.36,1343.34,38283.31
2023-06-18,Maryland,69.1,0.99,5373.36,3141.31,38215.53
2023-06-25,Maryland,72.9,0.99,5373.36,2640.72,38306.5
2023-07-02,Maryland,77.9,0.99,6018.65,3691.35,38221.32
2023-07-09,Maryland,77.2,0.99,6533.25,4473.31,38340.39
2023-07-16,Maryland,77.7,0.99,7577.54,4399.63,38293.84
2023-07-23,Maryland,78.5,0.99,8764.79,3481.31,38351.84
2023-07-30,Maryland,73.7,0.99,9377.97,2287.29,38319.97
2023-08-06,Maryland,76.1,0.99,7904.11,1564.95,38340.46
2023-08-13,Maryland,76.1,0.99,6875.54,2911.11,38393.19
2023-08-20,Maryland,75.5,0.99,5690.63,1536.59,38313.37
2023-08-27,Maryland,73.2,0.99,5373.36,3154.2,38299.4
2023-09-03,Maryland,80.8,0.99,5499.34,3099.49,38297.1
2023-09-10,Maryland,69.7,0.99,6169.76,2424.62,38354.85
2023-09-17,Maryland,64.6,0.99,7654.81,3020.9,38318.04
2023-09-24,Maryland,62.6,0.99,9054.54,2799.33,38252.97
2023-10-01,Maryland,67.2,0.99,9272.05,3901.13,38291.24
2023-10-08,Maryland,56.4,0.99,9378.18,3194.37,38432.31
2023-10-15,Maryland,55.4,0.99,10403.65,4247.33,38377.92
2023-10-22,Maryland,59.5,0.99,10339.35,1343.34,38404.89
2023-10-29,Maryland,50.4,0.99,10512.87,1343.34,38450.3
2023-11-05,Maryland,53.6,0.99,11057.41,2538.45,38383.86
2023-11-12,Maryland,48.7,0.99,8605.14,3489.25,38494.33
2023-11-19,Maryland,44.8,0.99,10553.21,4118.91,38597.65
2023-11-26,Maryland,39.3,0.99,12599.03,2664.06,38484.83
2023-12-03,Maryland,43.6,0.99,15332.76,2870.89,38583.23
2023-12-10,Maryland,41.3,0.99,17997.52,4010.83,38514.15
2023-12-17,Maryland,40.5,0.99,19790.93,5860.39,38589.97
2023-12-24,Maryland,45.2,0.99,23815.37,6756.84,38540.12
2023-12-31,Maryland,40.0,0.99,28175.75,8797.44,38503.06
2020-01-12,Hawaii,75.9,0.936,7345.09,4496.75,39418.37
2020-01-19,Hawaii,75.0,0.9381,6465.07,4675.46,39372.33
2020-01-26,Hawaii,75.8,0.9312,5804.62,3916.41,39315.27
2020-02-02,Hawaii,73.5,0.9393,5518.79,2689.58,39482.95
2020-02-09,Hawaii,73.4,0.9445,5923.67,2511.71,39359.11
2020-02-16,Hawaii,74.3,0.9433,4514.12,3610.48,39480.5
2020-02-23,Hawaii,73.7,0.9443,3881.1,2263.12,39380.3
2020-03-01,Hawaii,73.5,0.9422,3291.78,1383.96,39470.58
2020-03-08,Hawaii,72.9,0.9511,3291.78,952.61,39424.8
2020-03-15,Hawaii,74.4,0.9444,3291.78,822.95,39515.25
2020-03-22,Hawaii,73.9,0.9475,3736.19,822.95,39502.71
2020-03-29,Hawaii,74.3,0.9466,4033.29,822.95,39517.84
2020-04-05,Hawaii,74.6,0.9465,4825.67,968.34,39573.52
2020-04-12,Hawaii,75.2,0.945,4429.04,1063.91,39517.7
2020-04-19,Hawaii,75.5,0.9442,3862.02,822.95,39462.64
2020-04-26,Hawaii,75.6,0.95,3291.78,1028.51,39566.13
2020-05-03,Hawaii,75.1,0.9434,3291.78,822.95,39452.88
2020-05-10,Hawaii,75.9,0.9448,3291.78,2115.82,39513.52
2020-05-17,Hawaii,76.3,0.9477,3291.78,2759.61,39517.45
2020-05-24,Hawaii,76.9,0.9406,3291.78,1970.17,39422.5
2020-05-31,Hawaii,77.6,0.9511,3643.77,1110.98,39492.0
2020-06-07,Hawaii,77.7,0.9366,3291.78,822.95,39436.78
2020-06-14,Hawaii,77.5,0.9438,3291.78,989.6,39386.57
2020-06-21,Hawaii,77.7,0.9443,3291.78,822.95,39497.02
2020-06-28,Hawaii,77.8,0.946,3291.78,822.95,39382.66
2020-07-05,Hawaii,78.3,0.9376,3510.1,976.61,39425.19
2020-07-12,Hawaii,78.3,0.944,3675.25,822.95,39455.96
2020-07-19,Hawaii,78.4,0.9387,5000.1,822.95,39506.46
2020-07-26,Hawaii,78.4,0.9414,4652.0,822.95,39546.58
2020-08-02,Hawaii,78.9,0.9294,3657.89,1095.84,39536.44
2020-08-09,Hawaii,78.9,0.9321,3291.78,822.95,39498.58
2020-08-16,Hawaii,78.8,0.9366,3291.78,822.95,39473.63
2020-08-23,Hawaii,79.2,0.9314,3291.78,864.41,39378.97
2020-08-30,Hawaii,79.2,0.9329,3291.78,822.95,39392.64
2020-09-06,Hawaii,78.9,0.9304,3291.78,822.95,39532.03
2020-09-13,Hawaii,78.9,0.9254,3291.78,822.95,39333.36
2020-09-20,Hawaii,78.9,0.9213,3291.78,1300.9,39371.82
2020-09-27,Hawaii,78.6,0.9288,3291.78,822.95,39470.62
2020-10-04,Hawaii,79.6,0.9293,3291.78,1023.85,39416.12
2020-10-11,Hawaii,79.4,0.9225,3291.78,822.95,39453.14
2020-10-18,Hawaii,79.2,0.9287,3291.78,822.95,39452.52
2020-10-25,Hawaii,78.8,0.9289,3291.78,1438.0,39518.9
2020-11-01,Hawaii,79.3,0.9221,3528.09,1169.82,39468.33
2020-11-08,Hawaii,78.8,0.9263,3291.78,822.95,39512.09
2020-11-15,Hawaii,78.0,0.9281,3809.3,1206.36,39466.27
2020-11-22,Hawaii,77.6,0.929,4097.61,822.95,39545.62
2020-11-29,Hawaii,76.5,0.9274,4903.47,822.95,39506.96
2020-12-06,Hawaii,77.4,0.9325,5237.28,822.95,39497.0
2020-12-13,Hawaii,77.2,0.9401,5801.12,822.95,39560.4
2020-12-20,Hawaii,76.3,0.935,6048.19,1554.65,39544.91
2020-12-27,Hawaii,76.7,0.9334,7731.54,822.95,39554.81
2021-01-03,Hawaii,76.2,0.9424,7390.88,822.95,39536.41
2021-01-10,Hawaii,75.8,0.9444,7368.49,822.95,39479.37
2021-01-17,Hawaii,75.3,0.9431,6934.29,1790.57,39327.88
2021-01-24,Hawaii,75.6,0.9425,6656.32,822.95,39484.26
2021-01-31,Hawaii,72.7,0.9414,6091.95,822.95,39450.61
2021-02-07,Hawaii,73.7,0.9484,5763.72,822.95,39363.62
2021-02-14,Hawaii,75.2,0.9488,5532.29,1283.46,39435.24
2021-02-21,Hawaii,75.3,0.9518,4728.61,1202.36,39364.56
2021-02-28,Hawaii,72.4,0.948,4042.03,822.95,39488.18
2021-03-07,Hawaii,73.2,0.9574,3291.78,822.95,39418.46
2021-03-14,Hawaii,72.6,0.9606,3291.78,1192.35,39477.65
2021-03-21,Hawaii,74.5,0.9575,3291.78,1576.71,39559.55
2021-03-28,Hawaii,74.3,0.9556,3421.03,997.95,39595.78
2021-04-04,Hawaii,72.3,0.9549,3291.78,1668.34,39585.81
2021-04-11,Hawaii,72.4,0.9637,3291.78,1507.9,39566.37
2021-04-18,Hawaii,75.2,0.9556,3291.78,2138.21,39442.06
2021-04-25,Hawaii,75.0,0.9619,3291.78,1163.24,39533.62
2021-05-02,Hawaii,75.9,0.9596,3409.12,822.95,39545.33
2021-05-09,Hawaii,75.5,0.9572,3291.78,822.95,39485.08
2021-05-16,Hawaii,75.5,0.9573,3291.78,1701.03,39482.05
2021-05-23,Hawaii,76.4,0.9527,3291.78,1283.35,39446.25
2021-05-30,Hawaii,77.1,0.9594,3291.78,1364.15,39428.1
2021-06-06,Hawaii,76.9,0.9554,3291.78,1265.43,39440.03
2021-06-13,Hawaii,77.1,0.9505,3291.78,1125.36,39417.18
2021-06-20,Hawaii,76.9,0.9535,3291.78,822.95,39513.82
2021-06-27,Hawaii,77.6,0.9542,3291.78,822.95,39338.4
2021-07-04,Hawaii,77.2,0.9492,3291.78,858.55,39435.65
2021-07-11,Hawaii,77.7,0.9476,3687.97,822.95,39430.67
2021-07-18,Hawaii,77.9,0.9429,4159.19,822.95,39494.85
2021-07-25,Hawaii,78.3,0.9464,4107.89,822.95,39499.92
2021-08-01,Hawaii,77.7,0.9419,3419.78,1269.87,39585.8
2021-08-08,Hawaii,77.6,0.944,3291.78,1527.87,39606.7
2021-08-15,Hawaii,78.1,0.9398,3291.78,1570.78,39458.41
2021-08-22,Hawaii,78.0,0.9484,3291.78,1482.81,39495.97
2021-08-29,Hawaii,77.9,0.9363,3291.78,1844.03,39482.7
2021-09-05,Hawaii,77.5,0.9354,3432.55,2200.48,39420.76
2021-09-12,Hawaii,77.8,0.9371,3291.78,2277.3,39477.24
2021-09-19,Hawaii,78.0,0.9369,3663.76,2815.77,39421.11
2021-09-26,Hawaii,78.0,0.934,3596.69,1334.0,39370.4
2021-10-03,Hawaii,77.7,0.9374,3436.04,1330.38,39414.59
2021-10-10,Hawaii,77.6,0.9373,3648.6,969.62,39384.86
2021-10-17,Hawaii,77.3,0.9365,3977.91,822.95,39499.45
2021-10-24,Hawaii,77.2,0.9376,3841.18,822.95,39560.26
2021-10-31,Hawaii,77.7,0.9355,3924.82,1022.91,39490.08
2021-11-07,Hawaii,77.4,0.934,3581.36,858.69,39502.34
2021-11-14,Hawaii,77.5,0.9368,3291.78,822.95,39521.3
2021-11-21,Hawaii,77.4,0.9396,3315.63,1100.58,39586.68
2021-11-28,Hawaii,75.8,0.9399,3922.65,1667.25,39602.46
2021-12-05,Hawaii,76.0,0.9447,4665.03,1891.41,39537.09
2021-12-12,Hawaii,75.8,0.9464,5559.45,1535.58,39546.16
2021-12-19,Hawaii,74.5,0.9432,5707.73,1217.38,39554.09
2021-12-26,Hawaii,74.5,0.9452,6689.98,1688.79,39442.22
2022-01-02,Hawaii,74.0,0.954,6322.03,2515.44,39545.01
2022-01-09,Hawaii,74.7,0.9522,5979.23,2672.67,39537.47
2022-01-16,Hawaii,74.9,0.9489,6568.73,1378.16,39480.73
2022-01-23,Hawaii,75.1,0.9499,6294.98,822.95,39341.33
2022-01-30,Hawaii,74.6,0.9555,5576.04,822.95,39303.87
2022-02-06,Hawaii,74.5,0.9643,5645.89,1162.63,39445.75
2022-02-13,Hawaii,73.8,0.9638,6055.93,822.95,39384.87
2022-02-20,Hawaii,74.9,0.9611,4742.92,1072.45,39442.02
2022-02-27,Hawaii,74.6,0.957,3412.0,822.95,39524.52
2022-03-06,Hawaii,75.3,0.9659,3291.78,902.63,39442.5
2022-03-13,Hawaii,75.8,0.9708,3291.78,1200.41,39483.01
2022-03-20,Hawaii,75.1,0.9681,4048.01,1373.62,39542.49
2022-03-27,Hawaii,75.0,0.9658,3579.55,1357.1,39481.1
2022-04-03,Hawaii,75.5,0.9704,3291.78,822.95,39519.54
2022-04-10,Hawaii,75.6,0.9648,3291.78,822.95,39556.66
2022-04-17,Hawaii,74.7,0.9668,3291.78,822.95,39545.47
2022-04-24,Hawaii,75.4,0.9658,3291.78,1812.17,39574.88
2022-05-01,Hawaii,75.3,0.9688,3291.78,1457.77,39670.52
2022-05-08,Hawaii,75.9,0.9697,3291.78,1921.66,39514.99
2022-05-15,Hawaii,76.4,0.9673,3291.78,2376.55,39443.39
2022-05-22,Hawaii,76.3,0.9653,3291.78,1883.94,39538.99
2022-05-29,Hawaii,76.4,0.9681,3291.78,1458.08,39378.32
2022-06-05,Hawaii,77.1,0.9618,3291.78,1012.94,39370.85
2022-06-12,Hawaii,77.2,0.961,3291.78,1084.88,39409.59
2022-06-19,Hawaii,76.8,0.9646,3291.78,1208.81,39438.66
2022-06-26,Hawaii,77.4,0.9615,3291.78,1153.99,39426.46
2022-07-03,Hawaii,77.1,0.9524,3291.78,1628.09,39465.96
2022-07-10,Hawaii,77.5,0.9532,3291.78,1909.23,39495.74
2022-07-17,Hawaii,77.7,0.9527,3648.05,2068.54,39549.06
2022-07-24,Hawaii,78.0,0.9584,3763.47,1060.41,39514.67
2022-07-31,Hawaii,77.6,0.9583,4662.49,822.95,39491.87
2022-08-07,Hawaii,79.1,0.9514,4342.0,1593.86,39554.63
2022-08-14,Hawaii,79.3,0.9531,3291.78,2064.93,39458.82
2022-08-21,Hawaii,79.2,0.9551,3291.78,1876.56,39411.08
2022-08-28,Hawaii,78.7,0.9499,3291.78,840.78,39538.51
2022-09-04,Hawaii,79.1,0.948,3574.86,822.95,39515.25
2022-09-11,Hawaii,79.4,0.9423,3772.22,1373.32,39397.5
2022-09-18,Hawaii,79.4,0.9513,4284.38,822.95,39413.66
2022-09-25,Hawaii,79.4,0.9436,3706.29,822.95,39374.31
2022-10-02,Hawaii,78.2,0.9436,3706.37,822.95,39445.49
2022-10-09,Hawaii,78.6,0.9441,3581.48,1646.84,39519.81
2022-10-16,Hawaii,79.2,0.9415,3291.78,822.95,39472.36
2022-10-23,Hawaii,79.3,0.9464,3717.65,822.95,39508.29
2022-10-30,Hawaii,79.5,0.9471,4009.58,822.95,39514.67
2022-11-06,Hawaii,78.1,0.9479,3291.78,822.95,39503.5
2022-11-13,Hawaii,76.8,0.9441,3291.78,1910.4,39580.96
2022-11-20,Hawaii,76.1,0.9548,3421.16,2301.07,39589.68
2022-11-27,Hawaii,75.7,0.9507,4087.94,2121.15,39627.27
2022-12-04,Hawaii,77.3,0.9622,4782.53,2304.62,39525.52
2022-12-11,Hawaii,75.7,0.9521,4736.08,2384.42,39452.9
2022-12-18,Hawaii,74.8,0.9575,5430.03,2785.9,39584.85
2022-12-25,Hawaii,76.1,0.9572,6092.52,1425.07,39514.84
2023-01-01,Hawaii,75.6,0.9611,5161.42,1451.97,39462.92
2023-01-08,Hawaii,74.8,0.9664,5212.54,1272.78,39450.0
2023-01-15,Hawaii,75.9,0.9611,4718.52,1949.15,39553.22
2023-01-22,Hawaii,74.2,0.9614,4422.56,1224.9,39389.25
2023-01-29,Hawaii,73.9,0.9523,4122.77,1078.98,39362.84
2023-02-05,Hawaii,75.6,0.971,4121.49,822.95,39411.6
2023-02-12,Hawaii,73.2,0.966,4652.26,822.95,39488.5
2023-02-19,Hawaii,74.7,0.9685,3589.2,822.95,39549.37
2023-02-26,Hawaii,72.8,0.9672,3291.78,922.44,39504.02
2023-03-05,Hawaii,73.4,0.9745,3291.78,822.95,39434.44
2023-03-12,Hawaii,75.5,0.9771,3291.78,822.95,39607.87
2023-03-19,Hawaii,75.6,0.976,3291.78,822.95,39529.96
2023-03-26,Hawaii,75.8,0.9783,3291.78,1540.68,39508.91
2023-04-02,Hawaii,75.1,0.982,3915.34,1206.68,39517.4
2023-04-09,Hawaii,74.6,0.9772,4615.15,852.56,39616.48
2023-04-16,Hawaii,75.6,0.9771,4161.72,1760.51,39575.54
2023-04-23,Hawaii,75.1,0.9816,3467.18,1313.27,39578.13
2023-04-30,Hawaii,76.1,0.982,3291.78,822.95,39601.43
2023-05-07,Hawaii,75.8,0.9795,3291.78,1937.84,39479.39
2023-05-14,Hawaii,75.0,0.9746,3291.78,2123.36,39571.3
2023-05-21,Hawaii,76.3,0.9789,3291.78,1971.84,39454.29
2023-05-28,Hawaii,76.2,0.9781,3405.93,1805.88,39576.64
2023-06-04,Hawaii,77.1,0.9761,3786.53,2108.81,39483.66
2023-06-11,Hawaii,77.7,0.9714,3291.78,1792.48,39399.37
2023-06-18,Hawaii,77.8,0.9683,3291.78,863.98,39346.95
2023-06-25,Hawaii,77.3,0.9756,3291.78,822.95,39510.9
2023-07-02,Hawaii,78.0,0.9591,3971.12,822.95,39446.78
2023-07-09,Hawaii,77.6,0.9648,3734.74,875.09,39482.7
2023-07-16,Hawaii,78.2,0.9641,4065.97,822.95,39538.84
2023-07-23,Hawaii,78.5,0.9642,4985.89,1439.4,39561.73
2023-07-30,Hawaii,78.2,0.9653,5177.23,952.19,39582.75
2023-08-06,Hawaii,78.9,0.9645,4152.55,839.5,39457.72
2023-08-13,Hawaii,78.2,0.9635,3291.78,822.95,39587.79
