week,state,avg_employment
2020-07-12,Iowa,0.9364
2020-07-19,Iowa,0.9373
2020-07-26,Iowa,0.9375
2020-08-02,Iowa,0.926
2020-08-09,Iowa,0.9247
2020-08-16,Iowa,0.9257
2020-08-23,Iowa,0.93
2020-08-30,Iowa,0.9331
2020-09-06,Iowa,0.9235
2020-09-13,Iowa,0.9301
2020-09-20,Iowa,0.9263
2020-09-27,Iowa,0.9268
2020-10-04,Iowa,0.9244
2020-10-11,Iowa,0.9218
2020-10-18,Iowa,0.9286
2020-10-25,Iowa,0.9335
2020-11-01,Iowa,0.9305
2020-11-08,Iowa,0.9256
2020-11-15,Iowa,0.934
2020-11-22,Iowa,0.9272
2020-11-29,Iowa,0.929
2020-12-06,Iowa,0.9373
2020-12-13,Iowa,0.9388
2020-12-20,Iowa,0.9359
2020-12-27,Iowa,0.9386
2021-01-03,Iowa,0.9488
2021-01-10,Iowa,0.9497
2021-01-17,Iowa,0.9514
2021-01-24,Iowa,0.9538
2021-01-31,Iowa,0.951
2021-02-07,Iowa,0.9551
2021-02-14,Iowa,0.9588
2021-02-21,Iowa,0.9581
2021-02-28,Iowa,0.9587
2021-03-07,Iowa,0.9632
2021-03-14,Iowa,0.9604
2021-03-21,Iowa,0.9605
2021-03-28,Iowa,0.9638
2021-04-04,Iowa,0.9668
2021-04-11,Iowa,0.9648
2021-04-18,Iowa,0.9686
2021-04-25,Iowa,0.974
2021-05-02,Iowa,0.9612
2021-05-09,Iowa,0.9687
2021-05-16,Iowa,0.9672
2021-05-23,Iowa,0.9693
2021-05-30,Iowa,0.9671
2021-06-06,Iowa,0.9635
2021-06-13,Iowa,0.9648
2021-06-20,Iowa,0.964
2021-06-27,Iowa,0.9608
2021-07-04,Iowa,0.9584
2021-07-11,Iowa,0.9553
2021-07-18,Iowa,0.962
2021-07-25,Iowa,0.9549
2021-08-01,Iowa,0.9574
2021-08-08,Iowa,0.956
2021-08-15,Iowa,0.9565
2021-08-22,Iowa,0.9492
2021-08-29,Iowa,0.9552
2021-09-05,Iowa,0.9552
2021-09-12,Iowa,0.9507
2021-09-19,Iowa,0.9495
2021-09-26,Iowa,0.9513
2021-10-03,Iowa,0.9516
2021-10-10,Iowa,0.9498
2021-10-17,Iowa,0.9565
2021-10-24,Iowa,0.9531
2021-10-31,Iowa,0.9521
2021-11-07,Iowa,0.9521
2021-11-14,Iowa,0.958
2021-11-21,Iowa,0.9584
2021-11-28,Iowa,0.9551
2021-12-05,Iowa,0.9562
2021-12-12,Iowa,0.9646
2021-12-19,Iowa,0.9633
2021-12-26,Iowa,0.9653
2022-01-02,Iowa,0.9774
2022-01-09,Iowa,0.9719
2022-01-16,Iowa,0.971
2022-01-23,Iowa,0.9695
2022-01-30,Iowa,0.9725
2022-02-06,Iowa,0.9812
2022-02-13,Iowa,0.9813
2022-02-20,Iowa,0.9868
2022-02-27,Iowa,0.9836
2022-03-06,Iowa,0.9871
2022-03-13,Iowa,0.9859
2022-03-20,Iowa,0.9893
2022-03-27,Iowa,0.9863
2022-04-03,Iowa,0.99
2022-04-10,Iowa,0.99
2022-04-17,Iowa,0.99
2022-04-24,Iowa,0.99
2022-05-01,Iowa,0.9848
2022-05-08,Iowa,0.99
2022-05-15,Iowa,0.99
2022-05-22,Iowa,0.99
2022-05-29,Iowa,0.9886
2022-06-05,Iowa,0.99
2022-06-12,Iowa,0.9879
2022-06-19,Iowa,0.9889
2022-06-26,Iowa,0.9871
2022-07-03,Iowa,0.9786
2022-07-10,Iowa,0.988
2022-07-17,Iowa,0.9888
2022-07-24,Iowa,0.9849
2022-07-31,Iowa,0.9839
2022-08-07,Iowa,0.9785
2022-08-14,Iowa,0.9791
2022-08-21,Iowa,0.977
2022-08-28,Iowa,0.9802
2022-09-04,Iowa,0.9771
2022-09-11,Iowa,0.9802
2022-09-18,Iowa,0.9776
2022-09-25,Iowa,0.9733
2022-10-02,Iowa,0.9778
2022-10-09,Iowa,0.9765
2022-10-16,Iowa,0.9818
2022-10-23,Iowa,0.9825
2022-10-30,Iowa,0.9831
2022-11-06,Iowa,0.9793
2022-11-13,Iowa,0.9874
2022-11-20,Iowa,0.983
2022-11-27,Iowa,0.9873
2022-12-04,Iowa,0.9863
2022-12-11,Iowa,0.9874
2022-12-18,Iowa,0.9896
2022-12-25,Iowa,0.9897
2023-01-01,Iowa,0.99
2023-01-08,Iowa,0.99
2023-01-15,Iowa,0.99
2023-01-22,Iowa,0.99
2023-01-29,Iowa,0.99
2023-02-05,Iowa,0.99
2023-02-12,Iowa,0.99
2023-02-19,Iowa,0.99
2023-02-26,Iowa,0.99
2023-03-05,Iowa,0.99
2023-03-12,Iowa,0.99
2023-03-19,Iowa,0.99
2023-03-26,Iowa,0.99
2023-04-02,Iowa,0.99
2023-04-09,Iowa,0.99
2023-04-16,Iowa,0.99
2023-04-23,Iowa,0.99
2023-04-30,Iowa,0.99
2023-05-07,Iowa,0.99
2023-05-14,Iowa,0.99
2023-05-21,Iowa,0.99
2023-05-28,Iowa,0.99
2023-06-04,Iowa,0.99
2023-06-11,Iowa,0.99
2023-06-18,Iowa,0.99
2023-06-25,Iowa,0.99
2023-07-02,Iowa,0.99
2023-07-09,Iowa,0.99
2023-07-16,Iowa,0.99
2023-07-23,Iowa,0.99
2023-07-30,Iowa,0.99
2023-08-06,Iowa,0.99
2023-08-13,Iowa,0.99
2023-08-20,Iowa,0.99
2023-08-27,Iowa,0.99
2023-09-03,Iowa,0.99
2023-09-10,Iowa,0.99
2023-09-17,Iowa,0.99
2023-09-24,Iowa,0.99
2023-10-01,Iowa,0.99
2023-10-08,Iowa,0.99
2023-10-15,Iowa,0.99
2023-10-22,Iowa,0.99
2023-10-29,Iowa,0.99
2023-11-05,Iowa,0.99
2023-11-12,Iowa,0.99
2023-11-19,Iowa,0.99
2023-11-26,Iowa,0.99
2023-12-03,Iowa,0.99
2023-12-10,Iowa,0.99
2023-12-17,Iowa,0.99
2023-12-24,Iowa,0.99
2023-12-31,Iowa,0.99
2020-01-12,Kansas,0.9395
2020-01-19,Kansas,0.9377
2020-01-26,Kansas,0.9414
2020-02-02,Kansas,0.9367
2020-02-09,Kansas,0.9432
2020-02-16,Kansas,0.9421
2020-02-23,Kansas,0.9456
2020-03-01,Kansas,0.9489
2020-03-08,Kansas,0.9458
2020-03-15,Kansas,0.9461
2020-03-22,Kansas,0.9483
2020-03-29,Kansas,0.9463
2020-04-05,Kansas,0.953
2020-04-12,Kansas,0.9497
2020-04-19,Kansas,0.9425
2020-04-26,Kansas,0.9505
2020-05-03,Kansas,0.9478
2020-05-10,Kansas,0.9464
2020-05-17,Kansas,0.948
2020-05-24,Kansas,0.9524
2020-05-31,Kansas,0.9565
2020-06-07,Kansas,0.951
2020-06-14,Kansas,0.9486
2020-06-21,Kansas,0.9522
2020-06-28,Kansas,0.9498
2020-07-05,Kansas,0.9456
2020-07-12,Kansas,0.9446
2020-07-19,Kansas,0.9432
2020-07-26,Kansas,0.9477
2020-08-02,Kansas,0.9458
2020-08-09,Kansas,0.9454
2020-08-16,Kansas,0.9449
2020-08-23,Kansas,0.9437
2020-08-30,Kansas,0.9487
2020-09-06,Kansas,0.9405
2020-09-13,Kansas,0.9471
2020-09-20,Kansas,0.9422
2020-09-27,Kansas,0.9433
2020-10-04,Kansas,0.9405
2020-10-11,Kansas,0.9438
2020-10-18,Kansas,0.9486
2020-10-25,Kansas,0.9476
2020-11-01,Kansas,0.9504
2020-11-08,Kansas,0.9494
2020-11-15,Kansas,0.945
2020-11-22,Kansas,0.9477
2020-11-29,Kansas,0.9467
2020-12-06,Kansas,0.9562
2020-12-13,Kansas,0.949
2020-12-20,Kansas,0.9557
2020-12-27,Kansas,0.9561
2021-01-03,Kansas,0.9632
2021-01-10,Kansas,0.9568
2021-01-17,Kansas,0.9606
2021-01-24,Kansas,0.9657
2021-01-31,Kansas,0.9573
2021-02-07,Kansas,0.9589
2021-02-14,Kansas,0.9582
2021-02-21,Kansas,0.9664
2021-02-28,Kansas,0.959
2021-03-07,Kansas,0.9667
2021-03-14,Kansas,0.9695
2021-03-21,Kansas,0.9692
2021-03-28,Kansas,0.9703
2021-04-04,Kansas,0.9711
2021-04-11,Kansas,0.9746
2021-04-18,Kansas,0.9683
2021-04-25,Kansas,0.9695
2021-05-02,Kansas,0.9686
2021-05-09,Kansas,0.9738
2021-05-16,Kansas,0.9744
2021-05-23,Kansas,0.9734
2021-05-30,Kansas,0.976
2021-06-06,Kansas,0.9665
2021-06-13,Kansas,0.9754
2021-06-20,Kansas,0.9753
2021-06-27,Kansas,0.9733
2021-07-04,Kansas,0.973
2021-07-11,Kansas,0.9631
2021-07-18,Kansas,0.9668
2021-07-25,Kansas,0.9666
2021-08-01,Kansas,0.9675
2021-08-08,Kansas,0.9625
2021-08-15,Kansas,0.9683
2021-08-22,Kansas,0.9706
2021-08-29,Kansas,0.9689
2021-09-05,Kansas,0.9652
2021-09-12,Kansas,0.9618
2021-09-19,Kansas,0.9626
2021-09-26,Kansas,0.9693
2021-10-03,Kansas,0.9672
2021-10-10,Kansas,0.9651
2021-10-17,Kansas,0.9644
2021-10-24,Kansas,0.96
2021-10-31,Kansas,0.9632
2021-11-07,Kansas,0.9736
2021-11-14,Kansas,0.9644
2021-11-21,Kansas,0.9692
2021-11-28,Kansas,0.972
2021-12-05,Kansas,0.9684
2021-12-12,Kansas,0.9731
2021-12-19,Kansas,0.9758
2021-12-26,Kansas,0.9734
2022-01-02,Kansas,0.9862
2022-01-09,Kansas,0.973
2022-01-16,Kansas,0.9816
2022-01-23,Kansas,0.9783
2022-01-30,Kansas,0.9815
2022-02-06,Kansas,0.9847
2022-02-13,Kansas,0.9816
2022-02-20,Kansas,0.9849
2022-02-27,Kansas,0.979
2022-03-06,Kansas,0.9896
2022-03-13,Kansas,0.9891
2022-03-20,Kansas,0.99
2022-03-27,Kansas,0.99
2022-04-03,Kansas,0.99
2022-04-10,Kansas,0.99
2022-04-17,Kansas,0.9885
2022-04-24,Kansas,0.9894
2022-05-01,Kansas,0.99
2022-05-08,Kansas,0.99
2022-05-15,Kansas,0.99
2022-05-22,Kansas,0.99
2022-05-29,Kansas,0.9897
2022-06-05,Kansas,0.99
2022-06-12,Kansas,0.99
2022-06-19,Kansas,0.99
2022-06-26,Kansas,0.9885
2022-07-03,Kansas,0.9865
2022-07-10,Kansas,0.9887
2022-07-17,Kansas,0.99
2022-07-24,Kansas,0.9881
2022-07-31,Kansas,0.9865
2022-08-07,Kansas,0.9883
2022-08-14,Kansas,0.9882
2022-08-21,Kansas,0.9837
2022-08-28,Kansas,0.99
2022-09-04,Kansas,0.9879
2022-09-11,Kansas,0.9851
2022-09-18,Kansas,0.9853
2022-09-25,Kansas,0.9872
2022-10-02,Kansas,0.9823
2022-10-09,Kansas,0.9853
2022-10-16,Kansas,0.9791
2022-10-23,Kansas,0.9886
2022-10-30,Kansas,0.9817
2022-11-06,Kansas,0.99
2022-11-13,Kansas,0.9872
2022-11-20,Kansas,0.9879
2022-11-27,Kansas,0.9871
2022-12-04,Kansas,0.99
2022-12-11,Kansas,0.99
2022-12-18,Kansas,0.9855
2022-12-25,Kansas,0.99
2023-01-01,Kansas,0.99
2023-01-08,Kansas,0.99
2023-01-15,Kansas,0.99
2023-01-22,Kansas,0.99
2023-01-29,Kansas,0.99
2023-02-05,Kansas,0.99
2023-02-12,Kansas,0.99
2023-02-19,Kansas,0.99
2023-02-26,Kansas,0.99
2023-03-05,Kansas,0.99
2023-03-12,Kansas,0.99
2023-03-19,Kansas,0.99
2023-03-26,Kansas,0.99
2023-04-02,Kansas,0.99
2023-04-09,Kansas,0.99
2023-04-16,Kansas,0.99
2023-04-23,Kansas,0.99
2023-04-30,Kansas,0.99
2023-05-07,Kansas,0.99
2023-05-14,Kansas,0.99
2023-05-21,Kansas,0.99
2023-05-28,Kansas,0.99
2023-06-04,Kansas,0.99
2023-06-11,Kansas,0.99
2023-06-18,Kansas,0.99
2023-06-25,Kansas,0.99
2023-07-02,Kansas,0.99
2023-07-09,Kansas,0.99
2023-07-16,Kansas,0.99
2023-07-23,Kansas,0.99
2023-07-30,Kansas,0.99
2023-08-06,Kansas,0.99
2023-08-13,Kansas,0.99
2023-08-20,Kansas,0.99
2023-08-27,Kansas,0.99
2023-09-03,Kansas,0.99
2023-09-10,Kansas,0.99
2023-09-17,Kansas,0.99
2023-09-24,Kansas,0.99
2023-10-01,Kansas,0.99
2023-10-08,Kansas,0.99
2023-10-15,Kansas,0.99
2023-10-22,Kansas,0.99
2023-10-29,Kansas,0.99
2023-11-05,Kansas,0.99
2023-11-12,Kansas,0.99
2023-11-19,Kansas,0.99
2023-11-26,Kansas,0.99
2023-12-03,Kansas,0.99
2023-12-10,Kansas,0.99
2023-12-17,Kansas,0.99
2023-12-24,Kansas,0.99
2023-12-31,Kansas,0.99
2020-01-12,Kentucky,0.9536
2020-01-19,Kentucky,0.9503
2020-01-26,Kentucky,0.9532
2020-02-02,Kentucky,0.9595
2020-02-09,Kentucky,0.9582
2020-02-16,Kentucky,0.9576
2020-02-23,Kentucky,0.9555
2020-03-01,Kentucky,0.9631
2020-03-08,Kentucky,0.9571
2020-03-15,Kentucky,0.9615
2020-03-22,Kentucky,0.9611
2020-03-29,Kentucky,0.9634
2020-04-05,Kentucky,0.965
2020-04-12,Kentucky,0.9688
2020-04-19,Kentucky,0.9709
2020-04-26,Kentucky,0.9631
2020-05-03,Kentucky,0.9714
2020-05-10,Kentucky,0.9634
2020-05-17,Kentucky,0.9665
2020-05-24,Kentucky,0.9678
2020-05-31,Kentucky,0.9738
2020-06-07,Kentucky,0.9616
2020-06-14,Kentucky,0.9581
2020-06-21,Kentucky,0.9683
2020-06-28,Kentucky,0.9616
2020-07-05,Kentucky,0.9585
2020-07-12,Kentucky,0.9565
2020-07-19,Kentucky,0.959
2020-07-26,Kentucky,0.9578
2020-08-02,Kentucky,0.9579
2020-08-09,Kentucky,0.9564
2020-08-16,Kentucky,0.9543
2020-08-23,Kentucky,0.9596
2020-08-30,Kentucky,0.9577
2020-09-06,Kentucky,0.9481
2020-09-13,Kentucky,0.9567
2020-09-20,Kentucky,0.9548
2020-09-27,Kentucky,0.9586
2020-10-04,Kentucky,0.9538
2020-10-11,Kentucky,0.9514
2020-10-18,Kentucky,0.9534
2020-10-25,Kentucky,0.9567
2020-11-01,Kentucky,0.9535
2020-11-08,Kentucky,0.9547
2020-11-15,Kentucky,0.9557
2020-11-22,Kentucky,0.9531
2020-11-29,Kentucky,0.9546
2020-12-06,Kentucky,0.9611
2020-12-13,Kentucky,0.9645
2020-12-20,Kentucky,0.9621
2020-12-27,Kentucky,0.9613
2021-01-03,Kentucky,0.964
2021-01-10,Kentucky,0.97
2021-01-17,Kentucky,0.9683
2021-01-24,Kentucky,0.9651
2021-01-31,Kentucky,0.9702
2021-02-07,Kentucky,0.9742
2021-02-14,Kentucky,0.9704
2021-02-21,Kentucky,0.9728
2021-02-28,Kentucky,0.9719
2021-03-07,Kentucky,0.985
2021-03-14,Kentucky,0.979
2021-03-21,Kentucky,0.9782
2021-03-28,Kentucky,0.9793
2021-04-04,Kentucky,0.9836
2021-04-11,Kentucky,0.9794
2021-04-18,Kentucky,0.9782
2021-04-25,Kentucky,0.9828
2021-05-02,Kentucky,0.9787
2021-05-09,Kentucky,0.9763
2021-05-16,Kentucky,0.976
2021-05-23,Kentucky,0.9846
2021-05-30,Kentucky,0.9807
2021-06-06,Kentucky,0.9753
2021-06-13,Kentucky,0.9766
2021-06-20,Kentucky,0.98
2021-06-27,Kentucky,0.977
2021-07-04,Kentucky,0.969
2021-07-11,Kentucky,0.9746
2021-07-18,Kentucky,0.9775
2021-07-25,Kentucky,0.9776
2021-08-01,Kentucky,0.9679
2021-08-08,Kentucky,0.9737
2021-08-15,Kentucky,0.9708
2021-08-22,Kentucky,0.9741
2021-08-29,Kentucky,0.9724
2021-09-05,Kentucky,0.9629
2021-09-12,Kentucky,0.973
2021-09-19,Kentucky,0.9681
2021-09-26,Kentucky,0.97
2021-10-03,Kentucky,0.9632
2021-10-10,Kentucky,0.969
2021-10-17,Kentucky,0.9711
2021-10-24,Kentucky,0.9738
2021-10-31,Kentucky,0.9725
2021-11-07,Kentucky,0.9715
2021-11-14,Kentucky,0.9655
2021-11-21,Kentucky,0.9708
2021-11-28,Kentucky,0.9689
2021-12-05,Kentucky,0.9751
2021-12-12,Kentucky,0.971
2021-12-19,Kentucky,0.9743
2021-12-26,Kentucky,0.9736
2022-01-02,Kentucky,0.9786
2022-01-09,Kentucky,0.9789
2022-01-16,Kentucky,0.9803
2022-01-23,Kentucky,0.9819
2022-01-30,Kentucky,0.9738
2022-02-06,Kentucky,0.9792
2022-02-13,Kentucky,0.9856
2022-02-20,Kentucky,0.9863
2022-02-27,Kentucky,0.9877
2022-03-06,Kentucky,0.9887
2022-03-13,Kentucky,0.99
2022-03-20,Kentucky,0.99
2022-03-27,Kentucky,0.9895
2022-04-03,Kentucky,0.99
2022-04-10,Kentucky,0.99
2022-04-17,Kentucky,0.99
2022-04-24,Kentucky,0.99
2022-05-01,Kentucky,0.99
2022-05-08,Kentucky,0.99
2022-05-15,Kentucky,0.99
2022-05-22,Kentucky,0.99
2022-05-29,Kentucky,0.9891
2022-06-05,Kentucky,0.99
2022-06-12,Kentucky,0.99
2022-06-19,Kentucky,0.99
2022-06-26,Kentucky,0.99
2022-07-03,Kentucky,0.9841
2022-07-10,Kentucky,0.985
2022-07-17,Kentucky,0.9879
2022-07-24,Kentucky,0.9846
2022-07-31,Kentucky,0.99
2022-08-07,Kentucky,0.9757
2022-08-14,Kentucky,0.983
2022-08-21,Kentucky,0.9845
2022-08-28,Kentucky,0.986
2022-09-04,Kentucky,0.9785
2022-09-11,Kentucky,0.9849
2022-09-18,Kentucky,0.9776
2022-09-25,Kentucky,0.9803
2022-10-02,Kentucky,0.9829
2022-10-09,Kentucky,0.9844
2022-10-16,Kentucky,0.9773
2022-10-23,Kentucky,0.9897
2022-10-30,Kentucky,0.9794
2022-11-06,Kentucky,0.9797
2022-11-13,Kentucky,0.9854
2022-11-20,Kentucky,0.9831
2022-11-27,Kentucky,0.9829
2022-12-04,Kentucky,0.99
2022-12-11,Kentucky,0.9839
2022-12-18,Kentucky,0.9836
2022-12-25,Kentucky,0.9872
2023-01-01,Kentucky,0.99
2023-01-08,Kentucky,0.99
2023-01-15,Kentucky,0.99
2023-01-22,Kentucky,0.99
2023-01-29,Kentucky,0.99
2023-02-05,Kentucky,0.99
2023-02-12,Kentucky,0.99
2023-02-19,Kentucky,0.99
2023-02-26,Kentucky,0.99
2023-03-05,Kentucky,0.99
2023-03-12,Kentucky,0.99
2023-03-19,Kentucky,0.99
2023-03-26,Kentucky,0.99
2023-04-02,Kentucky,0.99
2023-04-09,Kentucky,0.99
2023-04-16,Kentucky,0.99
2023-04-23,Kentucky,0.99
2023-04-30,Kentucky,0.99
2023-05-07,Kentucky,0.99
2023-05-14,Kentucky,0.99
2023-05-21,Kentucky,0.99
2023-05-28,Kentucky,0.99
2023-06-04,Kentucky,0.99
2023-06-11,Kentucky,0.99
2023-06-18,Kentucky,0.99
2023-06-25,Kentucky,0.99
2023-07-02,Kentucky,0.99
2023-07-09,Kentucky,0.99
2023-07-16,Kentucky,0.99
2023-07-23,Kentucky,0.99
2023-07-30,Kentucky,0.99
2023-08-06,Kentucky,0.99
2023-08-13,Kentucky,0.99
2023-08-20,Kentucky,0.99
2023-08-27,Kentucky,0.99
2023-09-03,Kentucky,0.99
2023-09-10,Kentucky,0.99
2023-09-17,Kentucky,0.99
2023-09-24,Kentucky,0.99
2023-10-01,Kentucky,0.99
2023-10-08,Kentucky,0.99
2023-10-15,Kentucky,0.99
2023-10-22,Kentucky,0.99
2023-10-29,Kentucky,0.99
2023-11-05,Kentucky,0.99
2023-11-12,Kentucky,0.99
2023-11-19,Kentucky,0.99
2023-11-26,Kentucky,0.99
2023-12-03,Kentucky,0.99
2023-12-10,Kentucky,0.99
2023-12-17,Kentucky,0.99
2023-12-24,Kentucky,0.99
2023-12-31,Kentucky,0.99
2020-01-12,Louisiana,0.9666
2020-01-19,Louisiana,0.9639
2020-01-26,Louisiana,0.9599
2020-02-02,Louisiana,0.9737
2020-02-09,Louisiana,0.9733
2020-02-16,Louisiana,0.9709
2020-02-23,Louisiana,0.9717
2020-03-01,Louisiana,0.977
2020-03-08,Louisiana,0.9747
2020-03-15,Louisiana,0.9771
2020-03-22,Louisiana,0.9737
2020-03-29,Louisiana,0.9789
2020-04-05,Louisiana,0.9771
2020-04-12,Louisiana,0.977
2020-04-19,Louisiana,0.9729
2020-04-26,Louisiana,0.9778
2020-05-03,Louisiana,0.9739
2020-05-10,Louisiana,0.9747
2020-05-17,Louisiana,0.9745
2020-05-24,Louisiana,0.974
2020-05-31,Louisiana,0.9839
2020-06-07,Louisiana,0.9793
2020-06-14,Louisiana,0.9814
2020-06-21,Louisiana,0.9722
2020-06-28,Louisiana,0.9764
2020-07-05,Louisiana,0.9692
2020-07-12,Louisiana,0.9713
2020-07-19,Louisiana,0.9709
2020-07-26,Louisiana,0.9777
2020-08-02,Louisiana,0.9697
2020-08-09,Louisiana,0.9744
2020-08-16,Louisiana,0.9733
2020-08-23,Louisiana,0.9787
2020-08-30,Louisiana,0.9676
2020-09-06,Louisiana,0.9737
2020-09-13,Louisiana,0.9736
2020-09-20,Louisiana,0.9675
2020-09-27,Louisiana,0.9738
2020-10-04,Louisiana,0.9711
2020-10-11,Louisiana,0.9697
2020-10-18,Louisiana,0.9682
2020-10-25,Louisiana,0.9688
2020-11-01,Louisiana,0.9783
2020-11-08,Louisiana,0.9725
2020-11-15,Louisiana,0.9751
2020-11-22,Louisiana,0.9707
2020-11-29,Louisiana,0.971
2020-12-06,Louisiana,0.9793
2020-12-13,Louisiana,0.9723
2020-12-20,Louisiana,0.9754
2020-12-27,Louisiana,0.9771
2021-01-03,Louisiana,0.981
2021-01-10,Louisiana,0.9804
2021-01-17,Louisiana,0.9824
2021-01-24,Louisiana,0.9836
2021-01-31,Louisiana,0.984
2021-02-07,Louisiana,0.9825
2021-02-14,Louisiana,0.9849
2021-02-21,Louisiana,0.9896
2021-02-28,Louisiana,0.989
2021-03-07,Louisiana,0.9849
2021-03-14,Louisiana,0.99
2021-03-21,Louisiana,0.9837
2021-03-28,Louisiana,0.99
2021-04-04,Louisiana,0.99
2021-04-11,Louisiana,0.9886
2021-04-18,Louisiana,0.9892
2021-04-25,Louisiana,0.99
2021-05-02,Louisiana,0.9867
2021-05-09,Louisiana,0.9898
2021-05-16,Louisiana,0.99
2021-05-23,Louisiana,0.99
2021-05-30,Louisiana,0.99
2021-06-06,Louisiana,0.99
2021-06-13,Louisiana,0.99
2021-06-20,Louisiana,0.99
2021-06-27,Louisiana,0.99
2021-07-04,Louisiana,0.9892
2021-07-11,Louisiana,0.988
2021-07-18,Louisiana,0.99
2021-07-25,Louisiana,0.9875
2021-08-01,Louisiana,0.9854
2021-08-08,Louisiana,0.9832
2021-08-15,Louisiana,0.9864
2021-08-22,Louisiana,0.9843
2021-08-29,Louisiana,0.9837
2021-09-05,Louisiana,0.9857
2021-09-12,Louisiana,0.9858
2021-09-19,Louisiana,0.9878
2021-09-26,Louisiana,0.9845
2021-10-03,Louisiana,0.9864
2021-10-10,Louisiana,0.9871
2021-10-17,Louisiana,0.9871
2021-10-24,Louisiana,0.9835
2021-10-31,Louisiana,0.9867
2021-11-07,Louisiana,0.9886
2021-11-14,Louisiana,0.9878
2021-11-21,Louisiana,0.9818
2021-11-28,Louisiana,0.9888
2021-12-05,Louisiana,0.99
2021-12-12,Louisiana,0.99
2021-12-19,Louisiana,0.9895
2021-12-26,Louisiana,0.99
2022-01-02,Louisiana,0.99
2022-01-09,Louisiana,0.99
2022-01-16,Louisiana,0.99
2022-01-23,Louisiana,0.99
2022-01-30,Louisiana,0.99
2022-02-06,Louisiana,0.99
2022-02-13,Louisiana,0.99
2022-02-20,Louisiana,0.99
2022-02-27,Louisiana,0.99
2022-03-06,Louisiana,0.99
2022-03-13,Louisiana,0.99
2022-03-20,Louisiana,0.99
2022-03-27,Louisiana,0.99
2022-04-03,Louisiana,0.99
2022-04-10,Louisiana,0.99
2022-04-17,Louisiana,0.99
2022-04-24,Louisiana,0.99
2022-05-01,Louisiana,0.99
2022-05-08,Louisiana,0.99
2022-05-15,Louisiana,0.99
2022-05-22,Louisiana,0.99
2022-05-29,Louisiana,0.99
2022-06-05,Louisiana,0.99
2022-06-12,Louisiana,0.99
2022-06-19,Louisiana,0.99
2022-06-26,Louisiana,0.99
2022-07-03,Louisiana,0.99
2022-07-10,Louisiana,0.99
2022-07-17,Louisiana,0.99
2022-07-24,Louisiana,0.99
2022-07-31,Louisiana,0.99
2022-08-07,Louisiana,0.99
2022-08-14,Louisiana,0.99
2022-08-21,Louisiana,0.99
2022-08-28,Louisiana,0.99
2022-09-04,Louisiana,0.99
2022-09-11,Louisiana,0.99
2022-09-18,Louisiana,0.99
2022-09-25,Louisiana,0.99
2022-10-02,Louisiana,0.99
2022-10-09,Louisiana,0.99
2022-10-16,Louisiana,0.99
2022-10-23,Louisiana,0.99
2022-10-30,Louisiana,0.99
2022-11-06,Louisiana,0.99
2022-11-13,Louisiana,0.99
2022-11-20,Louisiana,0.99
2022-11-27,Louisiana,0.99
2022-12-04,Louisiana,0.99
2022-12-11,Louisiana,0.99
2022-12-18,Louisiana,0.99
2022-12-25,Louisiana,0.99
2023-01-01,Louisiana,0.99
2023-01-08,Louisiana,0.99
2023-01-15,Louisiana,0.99
2023-01-22,Louisiana,0.99
2023-01-29,Louisiana,0.99
2023-02-05,Louisiana,0.99
2023-02-12,Louisiana,0.99
2023-02-19,Louisiana,0.99
2023-02-26,Louisiana,0.99
2023-03-05,Louisiana,0.99
2023-03-12,Louisiana,0.99
2023-03-19,Louisiana,0.99
2023-03-26,Louisiana,0.99
2023-04-02,Louisiana,0.99
2023-04-09,Louisiana,0.99
2023-04-16,Louisiana,0.99
2023-04-23,Louisiana,0.99
2023-04-30,Louisiana,0.99
2023-05-07,Louisiana,0.99
2023-05-14,Louisiana,0.99
2023-05-21,Louisiana,0.99
2023-05-28,Louisiana,0.99
2023-06-04,Louisiana,0.99
2023-06-11,Louisiana,0.99
2023-06-18,Louisiana,0.99
2023-06-25,Louisiana,0.99
2023-07-02,Louisiana,0.99
2023-07-09,Louisiana,0.99
2023-07-16,Louisiana,0.99
2023-07-23,Louisiana,0.99
2023-07-30,Louisiana,0.99
2023-08-06,Louisiana,0.99
2023-08-13,Louisiana,0.99
2023-08-20,Louisiana,0.99
2023-08-27,Louisiana,0.99
2023-09-03,Louisiana,0.99
2023-09-10,Louisiana,0.99
2023-09-17,Louisiana,0.99
2023-09-24,Louisiana,0.99
2023-10-01,Louisiana,0.99
2023-10-08,Louisiana,0.99
2023-10-15,Louisiana,0.99
2023-10-22,Louisiana,0.99
2023-10-29,Louisiana,0.99
2023-11-05,Louisiana,0.99
2023-11-12,Louisiana,0.99
2023-11-19,Louisiana,0.99
2023-11-26,Louisiana,0.99
2023-12-03,Louisiana,0.99
2023-12-10,Louisiana,0.99
2023-12-17,Louisiana,0.99
2023-12-24,Louisiana,0.99
2023-12-31,Louisiana,0.99
2020-01-12,Maine,0.8989
2020-01-19,Maine,0.9038
2020-01-26,Maine,0.8977
2020-02-02,Maine,0.9032
2020-02-09,Maine,0.9065
2020-02-16,Maine,0.902
2020-02-23,Maine,0.9042
2020-03-01,Maine,0.9047
2020-03-08,Maine,0.9126
2020-03-15,Maine,0.9092
2020-03-22,Maine,0.9102
2020-03-29,Maine,0.9132
2020-04-05,Maine,0.9097
2020-04-12,Maine,0.9111
2020-04-19,Maine,0.9091
