week,state,avg_temp
2021-12-19,Kentucky,41.9
2021-12-26,Kentucky,55.7
2022-01-02,Kentucky,30.8
2022-01-09,Kentucky,34.2
2022-01-16,Kentucky,27.6
2022-01-23,Kentucky,27.9
2022-01-30,Kentucky,34.5
2022-02-06,Kentucky,38.5
2022-02-13,Kentucky,38.2
2022-02-20,Kentucky,42.3
2022-02-27,Kentucky,48.2
2022-03-06,Kentucky,44.1
2022-03-13,Kentucky,49.4
2022-03-20,Kentucky,50.7
2022-03-27,Kentucky,44.2
2022-04-03,Kentucky,46.6
2022-04-10,Kentucky,57.0
2022-04-17,Kentucky,54.8
2022-04-24,Kentucky,60.9
2022-05-01,Kentucky,63.6
2022-05-08,Kentucky,67.7
2022-05-15,Kentucky,72.0
2022-05-22,Kentucky,65.4
2022-05-29,Kentucky,73.1
2022-06-05,Kentucky,70.2
2022-06-12,Kentucky,79.4
2022-06-19,Kentucky,76.1
2022-06-26,Kentucky,76.8
2022-07-03,Kentucky,79.1
2022-07-10,Kentucky,77.0
2022-07-17,Kentucky,78.7
2022-07-24,Kentucky,76.9
2022-07-31,Kentucky,76.7
2022-08-07,Kentucky,75.3
2022-08-14,Kentucky,72.8
2022-08-21,Kentucky,74.2
2022-08-28,Kentucky,75.3
2022-09-04,Kentucky,71.1
2022-09-11,Kentucky,68.1
2022-09-18,Kentucky,70.9
2022-09-25,Kentucky,59.4
2022-10-02,Kentucky,58.0
2022-10-09,Kentucky,57.4
2022-10-16,Kentucky,49.4
2022-10-23,Kentucky,57.2
2022-10-30,Kentucky,60.2
2022-11-06,Kentucky,57.1
2022-11-13,Kentucky,33.5
2022-11-20,Kentucky,41.3
2022-11-27,Kentucky,45.7
2022-12-04,Kentucky,47.6
2022-12-11,Kentucky,41.8
2022-12-18,Kentucky,26.1
2022-12-25,Kentucky,38.1
2023-01-01,Kentucky,49.5
2023-01-08,Kentucky,41.2
2023-01-15,Kentucky,42.7
2023-01-22,Kentucky,37.8
2023-01-29,Kentucky,34.2
2023-02-05,Kentucky,47.1
2023-02-12,Kentucky,46.2
2023-02-19,Kentucky,51.4
2023-02-26,Kentucky,53.5
2023-03-05,Kentucky,46.0
2023-03-12,Kentucky,38.6
2023-03-19,Kentucky,47.9
2023-03-26,Kentucky,50.4
2023-04-02,Kentucky,54.8
2023-04-09,Kentucky,58.1
2023-04-16,Kentucky,58.7
2023-04-23,Kentucky,51.2
2023-04-30,Kentucky,54.7
2023-05-07,Kentucky,66.7
2023-05-14,Kentucky,66.1
2023-05-21,Kentucky,64.6
2023-05-28,Kentucky,70.0
2023-06-04,Kentucky,69.0
2023-06-11,Kentucky,68.7
2023-06-18,Kentucky,68.9
2023-06-25,Kentucky,74.8
2023-07-02,Kentucky,76.7
2023-07-09,Kentucky,76.2
2023-07-16,Kentucky,75.9
2023-07-23,Kentucky,79.6
2023-07-30,Kentucky,75.5
2023-08-06,Kentucky,74.6
2023-08-13,Kentucky,72.5
2023-08-20,Kentucky,80.1
2023-08-27,Kentucky,72.3
2023-09-03,Kentucky,75.5
2023-09-10,Kentucky,68.5
2023-09-17,Kentucky,66.3
2023-09-24,Kentucky,67.7
2023-10-01,Kentucky,66.5
2023-10-08,Kentucky,58.4
2023-10-15,Kentucky,54.2
2023-10-22,Kentucky,62.0
2023-10-29,Kentucky,47.3
2023-11-05,Kentucky,57.1
2023-11-12,Kentucky,50.5
2023-11-19,Kentucky,44.1
2023-11-26,Kentucky,41.7
2023-12-03,Kentucky,45.4
2023-12-10,Kentucky,39.7
2023-12-17,Kentucky,39.9
2023-12-24,Kentucky,44.1
2023-12-31,Kentucky,37.9
2020-01-12,Louisiana,62.2
2020-01-19,Louisiana,45.2
2020-01-26,Louisiana,51.3
2020-02-02,Louisiana,55.7
2020-02-09,Louisiana,56.7
2020-02-16,Louisiana,52.9
2020-02-23,Louisiana,52.3
2020-03-01,Louisiana,60.0
2020-03-08,Louisiana,66.4
2020-03-15,Louisiana,68.5
2020-03-22,Louisiana,72.6
2020-03-29,Louisiana,66.0
2020-04-05,Louisiana,70.1
2020-04-12,Louisiana,61.8
2020-04-19,Louisiana,69.6
2020-04-26,Louisiana,68.2
2020-05-03,Louisiana,70.4
2020-05-10,Louisiana,70.7
2020-05-17,Louisiana,75.5
2020-05-24,Louisiana,75.6
2020-05-31,Louisiana,79.2
2020-06-07,Louisiana,79.1
2020-06-14,Louisiana,80.2
2020-06-21,Louisiana,78.5
2020-06-28,Louisiana,83.2
2020-07-05,Louisiana,81.5
2020-07-12,Louisiana,85.1
2020-07-19,Louisiana,82.9
2020-07-26,Louisiana,79.1
2020-08-02,Louisiana,81.7
2020-08-09,Louisiana,84.8
2020-08-16,Louisiana,82.5
2020-08-23,Louisiana,82.5
2020-08-30,Louisiana,83.4
2020-09-06,Louisiana,82.5
2020-09-13,Louisiana,80.8
2020-09-20,Louisiana,71.0
2020-09-27,Louisiana,68.6
2020-10-04,Louisiana,71.4
2020-10-11,Louisiana,69.9
2020-10-18,Louisiana,72.7
2020-10-25,Louisiana,62.9
2020-11-01,Louisiana,60.2
2020-11-08,Louisiana,69.1
2020-11-15,Louisiana,61.5
2020-11-22,Louisiana,62.7
2020-11-29,Louisiana,48.3
2020-12-06,Louisiana,54.3
2020-12-13,Louisiana,46.6
2020-12-20,Louisiana,48.8
2020-12-27,Louisiana,56.3
2021-01-03,Louisiana,47.6
2021-01-10,Louisiana,42.3
2021-01-17,Louisiana,55.5
2021-01-24,Louisiana,57.1
2021-01-31,Louisiana,49.8
2021-02-07,Louisiana,49.3
2021-02-14,Louisiana,29.8
2021-02-21,Louisiana,59.7
2021-02-28,Louisiana,55.7
2021-03-07,Louisiana,62.7
2021-03-14,Louisiana,62.9
2021-03-21,Louisiana,65.8
2021-03-28,Louisiana,59.0
2021-04-04,Louisiana,67.2
2021-04-11,Louisiana,64.5
2021-04-18,Louisiana,60.9
2021-04-25,Louisiana,71.5
2021-05-02,Louisiana,71.3
2021-05-09,Louisiana,70.1
2021-05-16,Louisiana,72.5
2021-05-23,Louisiana,74.9
2021-05-30,Louisiana,73.1
2021-06-06,Louisiana,79.0
2021-06-13,Louisiana,82.2
2021-06-20,Louisiana,79.9
2021-06-27,Louisiana,80.1
2021-07-04,Louisiana,79.8
2021-07-11,Louisiana,78.7
2021-07-18,Louisiana,80.7
2021-07-25,Louisiana,83.5
2021-08-01,Louisiana,80.3
2021-08-08,Louisiana,82.5
2021-08-15,Louisiana,82.7
2021-08-22,Louisiana,84.3
2021-08-29,Louisiana,81.2
2021-09-05,Louisiana,79.7
2021-09-12,Louisiana,76.1
2021-09-19,Louisiana,72.9
2021-09-26,Louisiana,73.6
2021-10-03,Louisiana,73.5
2021-10-10,Louisiana,76.5
2021-10-17,Louisiana,69.6
2021-10-24,Louisiana,67.8
2021-10-31,Louisiana,56.7
2021-11-07,Louisiana,57.8
2021-11-14,Louisiana,59.6
2021-11-21,Louisiana,56.5
2021-11-28,Louisiana,58.8
2021-12-05,Louisiana,62.2
2021-12-12,Louisiana,63.4
2021-12-19,Louisiana,53.0
2021-12-26,Louisiana,72.6
2022-01-02,Louisiana,48.3
2022-01-09,Louisiana,52.5
2022-01-16,Louisiana,43.5
2022-01-23,Louisiana,42.8
2022-01-30,Louisiana,50.4
2022-02-06,Louisiana,48.2
2022-02-13,Louisiana,51.8
2022-02-20,Louisiana,56.9
2022-02-27,Louisiana,55.2
2022-03-06,Louisiana,55.5
2022-03-13,Louisiana,57.1
2022-03-20,Louisiana,60.0
2022-03-27,Louisiana,65.3
2022-04-03,Louisiana,65.4
2022-04-10,Louisiana,68.7
2022-04-17,Louisiana,69.2
2022-04-24,Louisiana,69.9
2022-05-01,Louisiana,76.4
2022-05-08,Louisiana,80.1
2022-05-15,Louisiana,81.3
2022-05-22,Louisiana,74.4
2022-05-29,Louisiana,78.8
2022-06-05,Louisiana,81.1
2022-06-12,Louisiana,84.1
2022-06-19,Louisiana,86.3
2022-06-26,Louisiana,79.9
2022-07-03,Louisiana,83.5
2022-07-10,Louisiana,84.4
2022-07-17,Louisiana,86.5
2022-07-24,Louisiana,83.4
2022-07-31,Louisiana,80.8
2022-08-07,Louisiana,80.8
2022-08-14,Louisiana,82.5
2022-08-21,Louisiana,77.1
2022-08-28,Louisiana,80.1
2022-09-04,Louisiana,77.2
2022-09-11,Louisiana,77.1
2022-09-18,Louisiana,83.5
2022-09-25,Louisiana,72.9
2022-10-02,Louisiana,71.8
2022-10-09,Louisiana,71.9
2022-10-16,Louisiana,62.9
2022-10-23,Louisiana,66.0
2022-10-30,Louisiana,67.1
2022-11-06,Louisiana,68.1
2022-11-13,Louisiana,45.5
2022-11-20,Louisiana,54.9
2022-11-27,Louisiana,59.1
2022-12-04,Louisiana,67.8
2022-12-11,Louisiana,57.5
2022-12-18,Louisiana,39.7
2022-12-25,Louisiana,50.0
2023-01-01,Louisiana,61.4
2023-01-08,Louisiana,55.7
2023-01-15,Louisiana,58.8
2023-01-22,Louisiana,48.9
2023-01-29,Louisiana,48.8
2023-02-05,Louisiana,56.3
2023-02-12,Louisiana,54.6
2023-02-19,Louisiana,68.3
2023-02-26,Louisiana,69.7
2023-03-05,Louisiana,68.8
2023-03-12,Louisiana,55.7
2023-03-19,Louisiana,60.6
2023-03-26,Louisiana,68.0
2023-04-02,Louisiana,69.5
2023-04-09,Louisiana,64.3
2023-04-16,Louisiana,65.6
2023-04-23,Louisiana,65.6
2023-04-30,Louisiana,71.2
2023-05-07,Louisiana,75.1
2023-05-14,Louisiana,77.8
2023-05-21,Louisiana,76.2
2023-05-28,Louisiana,79.0
2023-06-04,Louisiana,79.1
2023-06-11,Louisiana,82.2
2023-06-18,Louisiana,82.4
2023-06-25,Louisiana,87.4
2023-07-02,Louisiana,84.0
2023-07-09,Louisiana,84.9
2023-07-16,Louisiana,86.4
2023-07-23,Louisiana,85.1
2023-07-30,Louisiana,89.7
2023-08-06,Louisiana,90.6
2023-08-13,Louisiana,88.8
2023-08-20,Louisiana,91.2
2023-08-27,Louisiana,85.6
2023-09-03,Louisiana,83.9
2023-09-10,Louisiana,80.1
2023-09-17,Louisiana,80.7
2023-09-24,Louisiana,81.4
2023-10-01,Louisiana,77.1
2023-10-08,Louisiana,67.5
2023-10-15,Louisiana,66.7
2023-10-22,Louisiana,76.7
2023-10-29,Louisiana,57.5
2023-11-05,Louisiana,67.7
2023-11-12,Louisiana,62.5
2023-11-19,Louisiana,56.8
2023-11-26,Louisiana,55.3
2023-12-03,Louisiana,56.6
2023-12-10,Louisiana,52.7
2023-12-17,Louisiana,53.5
2023-12-24,Louisiana,49.4
2023-12-31,Louisiana,50.0
2020-01-12,Maine,22.3
2020-01-19,Maine,20.2
2020-01-26,Maine,27.0
2020-02-02,Maine,25.4
2020-02-09,Maine,20.1
2020-02-16,Maine,19.7
2020-02-23,Maine,30.4
2020-03-01,Maine,30.3
2020-03-08,Maine,36.9
2020-03-15,Maine,33.0
2020-03-22,Maine,33.5
2020-03-29,Maine,37.7
2020-04-05,Maine,39.3
2020-04-12,Maine,40.2
2020-04-19,Maine,39.4
2020-04-26,Maine,44.3
2020-05-03,Maine,45.9
2020-05-10,Maine,45.6
2020-05-17,Maine,57.5
2020-05-24,Maine,65.0
2020-05-31,Maine,59.3
2020-06-07,Maine,61.3
2020-06-14,Maine,69.5
2020-06-21,Maine,71.6
2020-06-28,Maine,68.1
2020-07-05,Maine,69.2
2020-07-12,Maine,69.1
2020-07-19,Maine,74.8
2020-07-26,Maine,76.7
2020-08-02,Maine,73.6
2020-08-09,Maine,76.6
2020-08-16,Maine,67.7
2020-08-23,Maine,65.1
2020-08-30,Maine,63.9
2020-09-06,Maine,65.0
2020-09-13,Maine,57.4
2020-09-20,Maine,56.9
2020-09-27,Maine,62.1
2020-10-04,Maine,52.8
2020-10-11,Maine,49.5
2020-10-18,Maine,51.2
2020-10-25,Maine,37.3
2020-11-01,Maine,42.3
2020-11-08,Maine,49.7
2020-11-15,Maine,35.7
2020-11-22,Maine,33.8
2020-11-29,Maine,40.4
2020-12-06,Maine,28.0
2020-12-13,Maine,19.6
2020-12-20,Maine,35.2
2020-12-27,Maine,29.0
2021-01-03,Maine,27.4
2021-01-10,Maine,29.2
2021-01-17,Maine,25.2
2021-01-24,Maine,20.6
2021-01-31,Maine,25.5
2021-02-07,Maine,13.8
2021-02-14,Maine,19.8
2021-02-21,Maine,26.4
2021-02-28,Maine,21.8
2021-03-07,Maine,32.7
2021-03-14,Maine,27.3
2021-03-21,Maine,45.5
2021-03-28,Maine,38.0
2021-04-04,Maine,46.6
2021-04-11,Maine,44.0
2021-04-18,Maine,45.5
2021-04-25,Maine,48.8
2021-05-02,Maine,48.8
2021-05-09,Maine,52.9
2021-05-16,Maine,61.3
2021-05-23,Maine,60.9
2021-05-30,Maine,61.8
2021-06-06,Maine,70.5
2021-06-13,Maine,65.9
2021-06-20,Maine,67.6
2021-06-27,Maine,73.5
2021-07-04,Maine,64.4
2021-07-11,Maine,68.9
2021-07-18,Maine,66.7
2021-07-25,Maine,65.4
2021-08-01,Maine,67.0
2021-08-08,Maine,73.5
2021-08-15,Maine,71.3
2021-08-22,Maine,72.8
2021-08-29,Maine,64.6
2021-09-05,Maine,63.9
2021-09-12,Maine,63.3
2021-09-19,Maine,63.5
2021-09-26,Maine,56.0
2021-10-03,Maine,54.3
2021-10-10,Maine,59.3
2021-10-17,Maine,51.5
2021-10-24,Maine,44.8
2021-10-31,Maine,42.1
2021-11-07,Maine,42.0
2021-11-14,Maine,38.5
2021-11-21,Maine,34.8
2021-11-28,Maine,28.5
2021-12-05,Maine,28.7
2021-12-12,Maine,34.1
2021-12-19,Maine,22.1
2021-12-26,Maine,28.6
2022-01-02,Maine,23.0
2022-01-09,Maine,16.1
2022-01-16,Maine,12.9
2022-01-23,Maine,10.9
2022-01-30,Maine,17.7
2022-02-06,Maine,29.4
2022-02-13,Maine,21.4
2022-02-20,Maine,24.2
2022-02-27,Maine,18.6
2022-03-06,Maine,34.7
2022-03-13,Maine,37.5
2022-03-20,Maine,37.8
2022-03-27,Maine,35.1
2022-04-03,Maine,40.8
2022-04-10,Maine,46.5
2022-04-17,Maine,42.8
2022-04-24,Maine,43.9
2022-05-01,Maine,47.9
2022-05-08,Maine,58.3
2022-05-15,Maine,56.2
2022-05-22,Maine,61.2
2022-05-29,Maine,60.6
2022-06-05,Maine,61.4
2022-06-12,Maine,64.5
2022-06-19,Maine,60.7
2022-06-26,Maine,70.5
2022-07-03,Maine,68.0
2022-07-10,Maine,70.4
2022-07-17,Maine,76.6
2022-07-24,Maine,74.5
2022-07-31,Maine,75.8
2022-08-07,Maine,69.7
2022-08-14,Maine,68.9
2022-08-21,Maine,68.9
2022-08-28,Maine,67.5
2022-09-04,Maine,64.0
2022-09-11,Maine,63.5
2022-09-18,Maine,55.0
2022-09-25,Maine,55.9
2022-10-02,Maine,51.3
2022-10-09,Maine,51.8
2022-10-16,Maine,52.1
2022-10-23,Maine,53.3
2022-10-30,Maine,51.7
2022-11-06,Maine,53.2
2022-11-13,Maine,33.6
2022-11-20,Maine,30.7
2022-11-27,Maine,36.2
2022-12-04,Maine,35.2
2022-12-11,Maine,28.1
2022-12-18,Maine,29.3
2022-12-25,Maine,29.1
2023-01-01,Maine,33.2
2023-01-08,Maine,26.9
2023-01-15,Maine,28.8
2023-01-22,Maine,26.7
2023-01-29,Maine,14.3
2023-02-05,Maine,27.1
2023-02-12,Maine,30.2
2023-02-19,Maine,23.4
2023-02-26,Maine,23.9
2023-03-05,Maine,31.8
2023-03-12,Maine,33.1
2023-03-19,Maine,32.6
2023-03-26,Maine,35.3
2023-04-02,Maine,36.1
2023-04-09,Maine,50.0
2023-04-16,Maine,45.9
2023-04-23,Maine,45.6
2023-04-30,Maine,48.7
2023-05-07,Maine,56.3
2023-05-14,Maine,52.2
2023-05-21,Maine,55.0
2023-05-28,Maine,63.2
2023-06-04,Maine,52.4
2023-06-11,Maine,62.5
2023-06-18,Maine,61.9
2023-06-25,Maine,68.2
2023-07-02,Maine,71.9
2023-07-09,Maine,72.2
2023-07-16,Maine,71.7
2023-07-23,Maine,72.5
2023-07-30,Maine,64.5
2023-08-06,Maine,66.9
2023-08-13,Maine,67.1
2023-08-20,Maine,65.9
2023-08-27,Maine,64.3
2023-09-03,Maine,73.8
2023-09-10,Maine,65.1
2023-09-17,Maine,60.2
2023-09-24,Maine,57.0
2023-10-01,Maine,62.6
2023-10-08,Maine,52.0
2023-10-15,Maine,52.0
2023-10-22,Maine,54.8
2023-10-29,Maine,38.6
2023-11-05,Maine,38.4
2023-11-12,Maine,35.8
2023-11-19,Maine,31.1
2023-11-26,Maine,33.5
2023-12-03,Maine,23.1
2023-12-10,Maine,32.6
2023-12-17,Maine,32.8
2023-12-24,Maine,34.6
2023-12-31,Maine,27.7
2020-01-12,Maryland,43.7
2020-01-19,Maryland,34.0
2020-01-26,Maryland,37.6
2020-02-02,Maryland,45.1
2020-02-09,Maryland,40.2
2020-02-16,Maryland,38.4
2020-02-23,Maryland,40.5
2020-03-01,Maryland,44.5
2020-03-08,Maryland,51.9
2020-03-15,Maryland,51.2
2020-03-22,Maryland,47.7
2020-03-29,Maryland,50.9
2020-04-05,Maryland,54.4
2020-04-12,Maryland,49.8
2020-04-19,Maryland,50.8
2020-04-26,Maryland,54.4
2020-05-03,Maryland,53.7
2020-05-10,Maryland,57.8
2020-05-17,Maryland,60.9
2020-05-24,Maryland,69.1
2020-05-31,Maryland,72.2
2020-06-07,Maryland,75.5
2020-06-14,Maryland,68.7
2020-06-21,Maryland,75.0
2020-06-28,Maryland,78.8
2020-07-05,Maryland,78.8
2020-07-12,Maryland,80.7
2020-07-19,Maryland,81.7
2020-07-26,Maryland,81.6
2020-08-02,Maryland,76.4
2020-08-09,Maryland,76.4
2020-08-16,Maryland,71.8
2020-08-23,Maryland,78.2
2020-08-30,Maryland,73.7
2020-09-06,Maryland,72.1
2020-09-13,Maryland,64.5
2020-09-20,Maryland,60.9
2020-09-27,Maryland,63.6
2020-10-04,Maryland,60.2
2020-10-11,Maryland,59.3
2020-10-18,Maryland,62.4
2020-10-25,Maryland,53.9
2020-11-01,Maryland,51.4
2020-11-08,Maryland,57.8
2020-11-15,Maryland,47.2
2020-11-22,Maryland,50.6
2020-11-29,Maryland,44.4
2020-12-06,Maryland,39.2
2020-12-13,Maryland,35.6
2020-12-20,Maryland,38.6
2020-12-27,Maryland,38.1
2021-01-03,Maryland,36.6
2021-01-10,Maryland,37.1
2021-01-17,Maryland,35.5
2021-01-24,Maryland,31.5
2021-01-31,Maryland,34.1
2021-02-07,Maryland,31.8
2021-02-14,Maryland,31.3
2021-02-21,Maryland,39.4
2021-02-28,Maryland,39.1
2021-03-07,Maryland,48.1
2021-03-14,Maryland,43.0
2021-03-21,Maryland,54.3
2021-03-28,Maryland,47.9
2021-04-04,Maryland,57.3
2021-04-11,Maryland,54.8
2021-04-18,Maryland,51.9
2021-04-25,Maryland,62.0
2021-05-02,Maryland,62.0
2021-05-09,Maryland,58.0
2021-05-16,Maryland,68.5
2021-05-23,Maryland,68.6
2021-05-30,Maryland,66.2
2021-06-06,Maryland,74.9
2021-06-13,Maryland,71.5
2021-06-20,Maryland,71.2
2021-06-27,Maryland,77.9
2021-07-04,Maryland,77.2
2021-07-11,Maryland,80.7
2021-07-18,Maryland,76.3
2021-07-25,Maryland,78.8
2021-08-01,Maryland,72.2
2021-08-08,Maryland,79.9
2021-08-15,Maryland,75.6
2021-08-22,Maryland,78.8
2021-08-29,Maryland,71.9
2021-09-05,Maryland,70.8
2021-09-12,Maryland,75.6
2021-09-19,Maryland,68.2
2021-09-26,Maryland,63.9
2021-10-03,Maryland,68.8
2021-10-10,Maryland,67.4
2021-10-17,Maryland,59.6
2021-10-24,Maryland,59.1
2021-10-31,Maryland,46.5
2021-11-07,Maryland,53.8
2021-11-14,Maryland,44.9
2021-11-21,Maryland,40.6
2021-11-28,Maryland,44.4
2021-12-05,Maryland,43.6
2021-12-12,Maryland,47.2
2021-12-19,Maryland,39.9
2021-12-26,Maryland,48.4
2022-01-02,Maryland,32.9
2022-01-09,Maryland,31.9
2022-01-16,Maryland,30.2
2022-01-23,Maryland,29.7
2022-01-30,Maryland,34.1
2022-02-06,Maryland,39.8
2022-02-13,Maryland,37.2
2022-02-20,Maryland,42.8
2022-02-27,Maryland,41.7
2022-03-06,Maryland,47.9
2022-03-13,Maryland,50.5
2022-03-20,Maryland,51.6
2022-03-27,Maryland,42.5
2022-04-03,Maryland,49.4
2022-04-10,Maryland,58.7
2022-04-17,Maryland,51.5
2022-04-24,Maryland,54.1
2022-05-01,Maryland,58.6
2022-05-08,Maryland,58.8
2022-05-15,Maryland,69.9
2022-05-22,Maryland,66.2
2022-05-29,Maryland,75.3
2022-06-05,Maryland,70.3
2022-06-12,Maryland,75.3
2022-06-19,Maryland,70.7
2022-06-26,Maryland,76.2
2022-07-03,Maryland,75.4
2022-07-10,Maryland,75.0
2022-07-17,Maryland,80.6
2022-07-24,Maryland,78.5
2022-07-31,Maryland,78.1
2022-08-07,Maryland,78.3
2022-08-14,Maryland,72.6
2022-08-21,Maryland,76.0
2022-08-28,Maryland,77.0
2022-09-04,Maryland,72.4
2022-09-11,Maryland,70.0
2022-09-18,Maryland,68.8
2022-09-25,Maryland,61.3
2022-10-02,Maryland,55.8
2022-10-09,Maryland,57.4
2022-10-16,Maryland,51.9
2022-10-23,Maryland,55.6
2022-10-30,Maryland,58.6
2022-11-06,Maryland,59.8
2022-11-13,Maryland,39.7
2022-11-20,Maryland,41.1
2022-11-27,Maryland,45.7
2022-12-04,Maryland,42.6
2022-12-11,Maryland,37.7
2022-12-18,Maryland,30.2
2022-12-25,Maryland,35.5
2023-01-01,Maryland,51.6
2023-01-08,Maryland,39.4
2023-01-15,Maryland,40.6
2023-01-22,Maryland,38.7
2023-01-29,Maryland,35.3
2023-02-05,Maryland,45.9
2023-02-12,Maryland,45.9
2023-02-19,Maryland,47.6
2023-02-26,Maryland,45.3
2023-03-05,Maryland,42.1
2023-03-12,Maryland,42.0
2023-03-19,Maryland,46.7
2023-03-26,Maryland,50.9
2023-04-02,Maryland,57.7
2023-04-09,Maryland,61.3
2023-04-16,Maryland,62.7
2023-04-23,Maryland,53.9
2023-04-30,Maryland,53.0
2023-05-07,Maryland,64.3
2023-05-14,Maryland,63.3
2023-05-21,Maryland,64.8
2023-05-28,Maryland,68.0
2023-06-04,Maryland,67.6
2023-06-11,Maryland,70.3
2023-06-18,Maryland,69.1
2023-06-25,Maryland,72.9
2023-07-02,Maryland,77.9
2023-07-09,Maryland,77.2
2023-07-16,Maryland,77.7
2023-07-23,Maryland,78.5
2023-07-30,Maryland,73.7
2023-08-06,Maryland,76.1
2023-08-13,Maryland,76.1
2023-08-20,Maryland,75.5
2023-08-27,Maryland,73.2
2023-09-03,Maryland,80.8
2023-09-10,Maryland,69.7
2023-09-17,Maryland,64.6
2023-09-24,Maryland,62.6
2023-10-01,Maryland,67.2
2023-10-08,Maryland,56.4
2023-10-15,Maryland,55.4
2023-10-22,Maryland,59.5
2023-10-29,Maryland,50.4
2023-11-05,Maryland,53.6
2023-11-12,Maryland,48.7
2023-11-19,Maryland,44.8
2023-11-26,Maryland,39.3
2023-12-03,Maryland,43.6
2023-12-10,Maryland,41.3
2023-12-17,Maryland,40.5
2023-12-24,Maryland,45.2
2023-12-31,Maryland,40.0
2020-01-12,Massachusetts,34.0
2020-01-19,Massachusetts,28.6
2020-01-26,Massachusetts,32.6
2020-02-02,Massachusetts,33.4
2020-02-09,Massachusetts,30.6
2020-02-16,Massachusetts,30.1
2020-02-23,Massachusetts,37.4
2020-03-01,Massachusetts,37.6
2020-03-08,Massachusetts,45.9
2020-03-15,Massachusetts,40.1
2020-03-22,Massachusetts,38.5
2020-03-29,Massachusetts,39.8
2020-04-05,Massachusetts,45.2
2020-04-12,Massachusetts,43.5
2020-04-19,Massachusetts,42.2
2020-04-26,Massachusetts,45.9
2020-05-03,Massachusetts,49.3
2020-05-10,Massachusetts,51.1
2020-05-17,Massachusetts,56.7
2020-05-24,Massachusetts,66.7
2020-05-31,Massachusetts,65.6
2020-06-07,Massachusetts,67.7
2020-06-14,Massachusetts,68.6
2020-06-21,Massachusetts,75.6
2020-06-28,Massachusetts,69.1
2020-07-05,Massachusetts,73.8
2020-07-12,Massachusetts,71.3
2020-07-19,Massachusetts,78.4
2020-07-26,Massachusetts,80.1
2020-08-02,Massachusetts,76.4
2020-08-09,Massachusetts,78.3
2020-08-16,Massachusetts,69.7
2020-08-23,Massachusetts,70.9
2020-08-30,Massachusetts,67.4
2020-09-06,Massachusetts,67.5
2020-09-13,Massachusetts,60.4
2020-09-20,Massachusetts,59.6
2020-09-27,Massachusetts,64.6
2020-10-04,Massachusetts,56.1
2020-10-11,Massachusetts,54.4
2020-10-18,Massachusetts,57.2
2020-10-25,Massachusetts,43.0
2020-11-01,Massachusetts,47.5
2020-11-08,Massachusetts,54.3
2020-11-15,Massachusetts,40.8
2020-11-22,Massachusetts,43.3
2020-11-29,Massachusetts,43.1
2020-12-06,Massachusetts,31.7
2020-12-13,Massachusetts,28.1
2020-12-20,Massachusetts,35.3
2020-12-27,Massachusetts,32.9
2021-01-03,Massachusetts,30.4
2021-01-10,Massachusetts,32.5
2021-01-17,Massachusetts,30.5
2021-01-24,Massachusetts,22.2
2021-01-31,Massachusetts,27.8
2021-02-07,Massachusetts,20.3
2021-02-14,Massachusetts,26.6
2021-02-21,Massachusetts,32.5
2021-02-28,Massachusetts,29.8
2021-03-07,Massachusetts,38.7
2021-03-14,Massachusetts,32.6
2021-03-21,Massachusetts,50.0
2021-03-28,Massachusetts,42.4
2021-04-04,Massachusetts,50.4
2021-04-11,Massachusetts,44.4
2021-04-18,Massachusetts,48.9
2021-04-25,Massachusetts,50.5
2021-05-02,Massachusetts,51.6
2021-05-09,Massachusetts,55.1
2021-05-16,Massachusetts,66.8
2021-05-23,Massachusetts,63.5
2021-05-30,Massachusetts,62.0
2021-06-06,Massachusetts,72.8
2021-06-13,Massachusetts,67.4
2021-06-20,Massachusetts,69.8
2021-06-27,Massachusetts,74.3
2021-07-04,Massachusetts,68.6
2021-07-11,Massachusetts,71.2
2021-07-18,Massachusetts,69.5
2021-07-25,Massachusetts,69.4
2021-08-01,Massachusetts,68.8
2021-08-08,Massachusetts,77.2
2021-08-15,Massachusetts,73.0
2021-08-22,Massachusetts,74.9
2021-08-29,Massachusetts,66.8
2021-09-05,Massachusetts,66.6
2021-09-12,Massachusetts,68.4
2021-09-19,Massachusetts,65.6
2021-09-26,Massachusetts,59.1
2021-10-03,Massachusetts,58.8
2021-10-10,Massachusetts,62.6
2021-10-17,Massachusetts,56.0
2021-10-24,Massachusetts,49.3
2021-10-31,Massachusetts,45.4
2021-11-07,Massachusetts,47.6
2021-11-14,Massachusetts,41.9
2021-11-21,Massachusetts,37.9
2021-11-28,Massachusetts,35.0
2021-12-05,Massachusetts,37.1
2021-12-12,Massachusetts,42.8
2021-12-19,Massachusetts,29.4
2021-12-26,Massachusetts,37.5
2022-01-02,Massachusetts,29.2
2022-01-09,Massachusetts,23.7
2022-01-16,Massachusetts,24.2
2022-01-23,Massachusetts,23.2
2022-01-30,Massachusetts,23.8
2022-02-06,Massachusetts,32.7
2022-02-13,Massachusetts,29.9
2022-02-20,Massachusetts,32.3
2022-02-27,Massachusetts,24.7
2022-03-06,Massachusetts,40.4
2022-03-13,Massachusetts,43.9
2022-03-20,Massachusetts,43.2
2022-03-27,Massachusetts,38.3
2022-04-03,Massachusetts,44.5
2022-04-10,Massachusetts,51.8
2022-04-17,Massachusetts,46.3
2022-04-24,Massachusetts,46.5
2022-05-01,Massachusetts,51.2
